# PBC Ising L=16, dps=50, h_fd=1e-05
#       beta              logZ/N            energy/N                  cv
    0.3258      0.812534702896     -0.790520824982      0.371640781716
    0.3259      0.812613772487     -0.790871019200      0.372019300178
    0.3260      0.812692877105     -0.791221355047      0.372398238479
    0.3261      0.812772016763     -0.791571832679      0.372777597309
    0.3262      0.812851191476     -0.791922452251      0.373157377363
    0.3263      0.812930401258     -0.792273213921      0.373537579335
    0.3264      0.813009646123     -0.792624117844      0.373918203923
    0.3265      0.813088926086     -0.792975164177      0.374299251825
    0.3266      0.813168241161     -0.793326353078      0.374680723741
    0.3267      0.813247591362     -0.793677684703      0.375062620375
    0.3268      0.813326976703     -0.794029159211      0.375444942431
    0.3269      0.813406397198     -0.794380776759      0.375827690614
    0.3270      0.813485852863     -0.794732537506      0.376210865632
    0.3271      0.813565343710     -0.795084441610      0.376594468195
    0.3272      0.813644869756     -0.795436489230      0.376978499014
    0.3273      0.813724431013     -0.795788680524      0.377362958804
    0.3274      0.813804027497     -0.796141015654      0.377747848278
    0.3275      0.813883659221     -0.796493494777      0.378133168154
    0.3276      0.813963326200     -0.796846118054      0.378518919150
    0.3277      0.814043028449     -0.797198885646      0.378905101989
    0.3278      0.814122765982     -0.797551797713      0.379291717391
    0.3279      0.814202538814     -0.797904854416      0.379678766082
    0.3280      0.814282346958     -0.798258055916      0.380066248788
    0.3281      0.814362190430     -0.798611402375      0.380454166238
    0.3282      0.814442069243     -0.798964893954      0.380842519162
    0.3283      0.814521983413     -0.799318530815      0.381231308291
    0.3284      0.814601932954     -0.799672313122      0.381620534359
    0.3285      0.814681917881     -0.800026241036      0.382010198104
    0.3286      0.814761938207     -0.800380314721      0.382400300262
    0.3287      0.814841993948     -0.800734534339      0.382790841573
    0.3288      0.814922085119     -0.801088900055      0.383181822780
    0.3289      0.815002211733     -0.801443412033      0.383573244625
    0.3290      0.815082373806     -0.801798070436      0.383965107855
    0.3291      0.815162571352     -0.802152875430      0.384357413217
    0.3292      0.815242804386     -0.802507827179      0.384750161461
    0.3293      0.815323072922     -0.802862925847      0.385143353338
    0.3294      0.815403376976     -0.803218171602      0.385536989602
    0.3295      0.815483716562     -0.803573564608      0.385931071008
    0.3296      0.815564091694     -0.803929105032      0.386325598315
    0.3297      0.815644502387     -0.804284793040      0.386720572281
    0.3298      0.815724948657     -0.804640628799      0.387115993668
    0.3299      0.815805430518     -0.804996612476      0.387511863240
    0.3300      0.815885947985     -0.805352744238      0.387908181762
    0.3301      0.815966501072     -0.805709024252      0.388304950003
    0.3302      0.816047089794     -0.806065452688      0.388702168731
    0.3303      0.816127714167     -0.806422029713      0.389099838719
    0.3304      0.816208374205     -0.806778755496      0.389497960740
    0.3305      0.816289069923     -0.807135630205      0.389896535571
    0.3306      0.816369801336     -0.807492654011      0.390295563989
    0.3307      0.816450568459     -0.807849827083      0.390695046774
    0.3308      0.816531371307     -0.808207149590      0.391094984709
    0.3309      0.816612209894     -0.808564621703      0.391495378578
    0.3310      0.816693084236     -0.808922243593      0.391896229167
    0.3311      0.816773994348     -0.809280015430      0.392297537265
    0.3312      0.816854940244     -0.809637937386      0.392699303662
    0.3313      0.816935921940     -0.809996009632      0.393101529151
    0.3314      0.817016939451     -0.810354232341      0.393504214527
    0.3315      0.817097992791     -0.810712605683      0.393907360587
    0.3316      0.817179081977     -0.811071129833      0.394310968130
    0.3317      0.817260207022     -0.811429804963      0.394715037957
    0.3318      0.817341367943     -0.811788631246      0.395119570872
    0.3319      0.817422564754     -0.812147608855      0.395524567681
    0.3320      0.817503797470     -0.812506737965      0.395930029192
    0.3321      0.817585066106     -0.812866018750      0.396335956214
    0.3322      0.817666370678     -0.813225451385      0.396742349560
    0.3323      0.817747711202     -0.813585036043      0.397149210044
    0.3324      0.817829087691     -0.813944772902      0.397556538483
    0.3325      0.817910500161     -0.814304662135      0.397964335696
    0.3326      0.817991948628     -0.814664703920      0.398372602504
    0.3327      0.818073433107     -0.815024898433      0.398781339731
    0.3328      0.818154953613     -0.815385245849      0.399190548203
    0.3329      0.818236510161     -0.815745746346      0.399600228746
    0.3330      0.818318102767     -0.816106400102      0.400010382192
    0.3331      0.818399731446     -0.816467207294      0.400421009373
    0.3332      0.818481396214     -0.816828168100      0.400832111123
    0.3333      0.818563097085     -0.817189282699      0.401243688280
    0.3334      0.818644834075     -0.817550551269      0.401655741683
    0.3335      0.818726607200     -0.817911973989      0.402068272174
    0.3336      0.818808416475     -0.818273551038      0.402481280597
    0.3337      0.818890261916     -0.818635282597      0.402894767799
    0.3338      0.818972143537     -0.818997168846      0.403308734627
    0.3339      0.819054061354     -0.819359209965      0.403723181933
    0.3340      0.819136015384     -0.819721406135      0.404138110570
    0.3341      0.819218005641     -0.820083757536      0.404553521395
    0.3342      0.819300032141     -0.820446264352      0.404969415265
    0.3343      0.819382094899     -0.820808926763      0.405385793041
    0.3344      0.819464193931     -0.821171744952      0.405802655585
    0.3345      0.819546329253     -0.821534719102      0.406220003764
    0.3346      0.819628500880     -0.821897849395      0.406637838444
    0.3347      0.819710708828     -0.822261136015      0.407056160497
    0.3348      0.819792953112     -0.822624579146      0.407474970794
    0.3349      0.819875233749     -0.822988178971      0.407894270212
    0.3350      0.819957550753     -0.823351935676      0.408314059626
    0.3351      0.820039904141     -0.823715849444      0.408734339918
    0.3352      0.820122293928     -0.824079920462      0.409155111969
    0.3353      0.820204720131     -0.824444148915      0.409576376665
    0.3354      0.820287182763     -0.824808534989      0.409998134894
    0.3355      0.820369681843     -0.825173078870      0.410420387544
    0.3356      0.820452217384     -0.825537780745      0.410843135508
    0.3357      0.820534789404     -0.825902640800      0.411266379682
    0.3358      0.820617397918     -0.826267659224      0.411690120963
    0.3359      0.820700042941     -0.826632836204      0.412114360251
    0.3360      0.820782724490     -0.826998171929      0.412539098448
    0.3361      0.820865442581     -0.827363666587      0.412964336460
    0.3362      0.820948197229     -0.827729320366      0.413390075194
    0.3363      0.821030988450     -0.828095133457      0.413816315561
    0.3364      0.821113816261     -0.828461106049      0.414243058474
    0.3365      0.821196680677     -0.828827238332      0.414670304847
    0.3366      0.821279581714     -0.829193530497      0.415098055599
    0.3367      0.821362519388     -0.829559982734      0.415526311652
    0.3368      0.821445493716     -0.829926595236      0.415955073927
    0.3369      0.821528504712     -0.830293368193      0.416384343352
    0.3370      0.821611552395     -0.830660301797      0.416814120854
    0.3371      0.821694636778     -0.831027396242      0.417244407365
    0.3372      0.821777757879     -0.831394651719      0.417675203820
    0.3373      0.821860915714     -0.831762068423      0.418106511154
    0.3374      0.821944110298     -0.832129646546      0.418538330307
    0.3375      0.822027341648     -0.832497386283      0.418970662222
    0.3376      0.822110609781     -0.832865287829      0.419403507842
    0.3377      0.822193914711     -0.833233351378      0.419836868116
    0.3378      0.822277256456     -0.833601577125      0.420270743993
    0.3379      0.822360635032     -0.833969965266      0.420705136428
    0.3380      0.822444050455     -0.834338515997      0.421140046374
    0.3381      0.822527502741     -0.834707229514      0.421575474792
    0.3382      0.822610991906     -0.835076106015      0.422011422642
    0.3383      0.822694517967     -0.835445145696      0.422447890889
    0.3384      0.822778080941     -0.835814348756      0.422884880499
    0.3385      0.822861680842     -0.836183715392      0.423322392442
    0.3386      0.822945317689     -0.836553245802      0.423760427691
    0.3387      0.823028991497     -0.836922940187      0.424198987221
    0.3388      0.823112702283     -0.837292798744      0.424638072010
    0.3389      0.823196450062     -0.837662821674      0.425077683040
    0.3390      0.823280234852     -0.838033009177      0.425517821294
    0.3391      0.823364056669     -0.838403361454      0.425958487759
    0.3392      0.823447915530     -0.838773878704      0.426399683426
    0.3393      0.823531811451     -0.839144561131      0.426841409286
    0.3394      0.823615744448     -0.839515408935      0.427283666336
    0.3395      0.823699714538     -0.839886422319      0.427726455574
    0.3396      0.823783721738     -0.840257601486      0.428169778001
    0.3397      0.823867766064     -0.840628946638      0.428613634623
    0.3398      0.823951847532     -0.841000457980      0.429058026445
    0.3399      0.824035966161     -0.841372135714      0.429502954480
    0.3400      0.824120121965     -0.841743980046      0.429948419739
    0.3401      0.824204314962     -0.842115991180      0.430394423240
    0.3402      0.824288545169     -0.842488169322      0.430840966002
    0.3403      0.824372812602     -0.842860514677      0.431288049048
    0.3404      0.824457117277     -0.843233027451      0.431735673402
    0.3405      0.824541459213     -0.843605707851      0.432183840094
    0.3406      0.824625838424     -0.843978556084      0.432632550155
    0.3407      0.824710254929     -0.844351572357      0.433081804620
    0.3408      0.824794708744     -0.844724756878      0.433531604526
    0.3409      0.824879199886     -0.845098109856      0.433981950915
    0.3410      0.824963728372     -0.845471631498      0.434432844830
    0.3411      0.825048294218     -0.845845322015      0.434884287320
    0.3412      0.825132897442     -0.846219181616      0.435336279433
    0.3413      0.825217538060     -0.846593210511      0.435788822224
    0.3414      0.825302216090     -0.846967408910      0.436241916748
    0.3415      0.825386931548     -0.847341777025      0.436695564067
    0.3416      0.825471684451     -0.847716315068      0.437149765243
    0.3417      0.825556474816     -0.848091023248      0.437604521342
    0.3418      0.825641302661     -0.848465901781      0.438059833434
    0.3419      0.825726168002     -0.848840950877      0.438515702591
    0.3420      0.825811070857     -0.849216170750      0.438972129890
    0.3421      0.825896011242     -0.849591561615      0.439429116409
    0.3422      0.825980989175     -0.849967123685      0.439886663231
    0.3423      0.826066004672     -0.850342857174      0.440344771442
    0.3424      0.826151057752     -0.850718762299      0.440803442131
    0.3425      0.826236148430     -0.851094839274      0.441262676391
    0.3426      0.826321276725     -0.851471088315      0.441722475317
    0.3427      0.826406442654     -0.851847509640      0.442182840008
    0.3428      0.826491646233     -0.852224103464      0.442643771567
    0.3429      0.826576887480     -0.852600870007      0.443105271100
    0.3430      0.826662166413     -0.852977809484      0.443567339716
    0.3431      0.826747483048     -0.853354922115      0.444029978527
    0.3432      0.826832837403     -0.853732208119      0.444493188650
    0.3433      0.826918229495     -0.854109667716      0.444956971205
    0.3434      0.827003659342     -0.854487301123      0.445421327313
    0.3435      0.827089126961     -0.854865108564      0.445886258103
    0.3436      0.827174632370     -0.855243090257      0.446351764702
    0.3437      0.827260175585     -0.855621246424      0.446817848246
    0.3438      0.827345756625     -0.855999577288      0.447284509871
    0.3439      0.827431375506     -0.856378083069      0.447751750717
    0.3440      0.827517032247     -0.856756763992      0.448219571929
    0.3441      0.827602726865     -0.857135620279      0.448687974653
    0.3442      0.827688459377     -0.857514652154      0.449156960042
    0.3443      0.827774229801     -0.857893859841      0.449626529249
    0.3444      0.827860038155     -0.858273243565      0.450096683433
    0.3445      0.827945884456     -0.858652803551      0.450567423757
    0.3446      0.828031768721     -0.859032540025      0.451038751385
    0.3447      0.828117690969     -0.859412453214      0.451510667487
    0.3448      0.828203651218     -0.859792543343      0.451983173235
    0.3449      0.828289649484     -0.860172810639      0.452456269807
    0.3450      0.828375685786     -0.860553255332      0.452929958383
    0.3451      0.828461760141     -0.860933877649      0.453404240146
    0.3452      0.828547872567     -0.861314677818      0.453879116284
    0.3453      0.828634023082     -0.861695656070      0.454354587989
    0.3454      0.828720211704     -0.862076812633      0.454830656455
    0.3455      0.828806438451     -0.862458147738      0.455307322883
    0.3456      0.828892703340     -0.862839661616      0.455784588474
    0.3457      0.828979006389     -0.863221354498      0.456262454435
    0.3458      0.829065347616     -0.863603226616      0.456740921977
    0.3459      0.829151727040     -0.863985278202      0.457219992314
    0.3460      0.829238144678     -0.864367509490      0.457699666664
    0.3461      0.829324600548     -0.864749920712      0.458179946249
    0.3462      0.829411094668     -0.865132512103      0.458660832295
    0.3463      0.829497627056     -0.865515283897      0.459142326031
    0.3464      0.829584197731     -0.865898236328      0.459624428692
    0.3465      0.829670806710     -0.866281369634      0.460107141516
    0.3466      0.829757454011     -0.866664684049      0.460590465743
    0.3467      0.829844139652     -0.867048179810      0.461074402619
    0.3468      0.829930863653     -0.867431857154      0.461558953395
    0.3469      0.830017626030     -0.867815716320      0.462044119324
    0.3470      0.830104426802     -0.868199757545      0.462529901662
    0.3471      0.830191265987     -0.868583981067      0.463016301673
    0.3472      0.830278143604     -0.868968387127      0.463503320622
    0.3473      0.830365059671     -0.869352975964      0.463990959779
    0.3474      0.830452014205     -0.869737747819      0.464479220418
    0.3475      0.830539007226     -0.870122702932      0.464968103817
    0.3476      0.830626038752     -0.870507841545      0.465457611258
    0.3477      0.830713108801     -0.870893163901      0.465947744027
    0.3478      0.830800217391     -0.871278670241      0.466438503416
    0.3479      0.830887364541     -0.871664360808      0.466929890720
    0.3480      0.830974550269     -0.872050235848      0.467421907236
    0.3481      0.831061774594     -0.872436295603      0.467914554269
    0.3482      0.831149037534     -0.872822540319      0.468407833126
    0.3483      0.831236339108     -0.873208970241      0.468901745118
    0.3484      0.831323679335     -0.873595585616      0.469396291563
    0.3485      0.831411058232     -0.873982386689      0.469891473779
    0.3486      0.831498475818     -0.874369373708      0.470387293093
    0.3487      0.831585932112     -0.874756546921      0.470883750833
    0.3488      0.831673427134     -0.875143906575      0.471380848332
    0.3489      0.831760960900     -0.875531452920      0.471878586929
    0.3490      0.831848533430     -0.875919186206      0.472376967966
    0.3491      0.831936144743     -0.876307106682      0.472875992788
    0.3492      0.832023794858     -0.876695214599      0.473375662749
    0.3493      0.832111483792     -0.877083510208      0.473875979202
    0.3494      0.832199211566     -0.877471993761      0.474376943509
    0.3495      0.832286978197     -0.877860665510      0.474878557034
    0.3496      0.832374783705     -0.878249525708      0.475380821146
    0.3497      0.832462628109     -0.878638574609      0.475883737218
    0.3498      0.832550511427     -0.879027812468      0.476387306630
    0.3499      0.832638433678     -0.879417239538      0.476891530763
    0.3500      0.832726394881     -0.879806856075      0.477396411006
    0.3501      0.832814395055     -0.880196662335      0.477901948750
    0.3502      0.832902434219     -0.880586658576      0.478408145393
    0.3503      0.832990512393     -0.880976845053      0.478915002335
    0.3504      0.833078629595     -0.881367222025      0.479422520984
    0.3505      0.833166785844     -0.881757789750      0.479930702749
    0.3506      0.833254981159     -0.882148548487      0.480439549047
    0.3507      0.833343215560     -0.882539498496      0.480949061297
    0.3508      0.833431489065     -0.882930640037      0.481459240926
    0.3509      0.833519801694     -0.883321973371      0.481970089363
    0.3510      0.833608153466     -0.883713498760      0.482481608042
    0.3511      0.833696544400     -0.884105216465      0.482993798404
    0.3512      0.833784974516     -0.884497126750      0.483506661894
    0.3513      0.833873443832     -0.884889229878      0.484020199959
    0.3514      0.833961952368     -0.885281526112      0.484534414056
    0.3515      0.834050500143     -0.885674015719      0.485049305643
    0.3516      0.834139087178     -0.886066698961      0.485564876184
    0.3517      0.834227713490     -0.886459576107      0.486081127150
    0.3518      0.834316379099     -0.886852647422      0.486598060013
    0.3519      0.834405084026     -0.887245913174      0.487115676254
    0.3520      0.834493828288     -0.887639373630      0.487633977356
    0.3521      0.834582611907     -0.888033029059      0.488152964810
    0.3522      0.834671434900     -0.888426879730      0.488672640109
    0.3523      0.834760297289     -0.888820925913      0.489193004754
    0.3524      0.834849199092     -0.889215167879      0.489714060249
    0.3525      0.834938140329     -0.889609605898      0.490235808104
    0.3526      0.835027121020     -0.890004240243      0.490758249835
    0.3527      0.835116141184     -0.890399071186      0.491281386962
    0.3528      0.835205200841     -0.890794099000      0.491805221011
    0.3529      0.835294300010     -0.891189323958      0.492329753513
    0.3530      0.835383438712     -0.891584746336      0.492854986003
    0.3531      0.835472616966     -0.891980366409      0.493380920024
    0.3532      0.835561834792     -0.892376184451      0.493907557122
    0.3533      0.835651092209     -0.892772200741      0.494434898850
    0.3534      0.835740389238     -0.893168415554      0.494962946766
    0.3535      0.835829725899     -0.893564829170      0.495491702433
    0.3536      0.835919102211     -0.893961441866      0.496021167418
    0.3537      0.836008518194     -0.894358253921      0.496551343297
    0.3538      0.836097973868     -0.894755265616      0.497082231649
    0.3539      0.836187469254     -0.895152477232      0.497613834059
    0.3540      0.836277004370     -0.895549889048      0.498146152118
    0.3541      0.836366579238     -0.895947501349      0.498679187421
    0.3542      0.836456193877     -0.896345314416      0.499212941571
    0.3543      0.836545848308     -0.896743328532      0.499747416175
    0.3544      0.836635542549     -0.897141543982      0.500282612847
    0.3545      0.836725276623     -0.897539961051      0.500818533204
    0.3546      0.836815050548     -0.897938580024      0.501355178872
    0.3547      0.836904864346     -0.898337401188      0.501892551481
    0.3548      0.836994718035     -0.898736424829      0.502430652667
    0.3549      0.837084611637     -0.899135651236      0.502969484071
    0.3550      0.837174545172     -0.899535080696      0.503509047342
    0.3551      0.837264518660     -0.899934713499      0.504049344133
    0.3552      0.837354532122     -0.900334549934      0.504590376103
    0.3553      0.837444585577     -0.900734590293      0.505132144917
    0.3554      0.837534679046     -0.901134834867      0.505674652246
    0.3555      0.837624812551     -0.901535283947      0.506217899769
    0.3556      0.837714986110     -0.901935937827      0.506761889167
    0.3557      0.837805199745     -0.902336796800      0.507306622131
    0.3558      0.837895453476     -0.902737861160      0.507852100354
    0.3559      0.837985747324     -0.903139131203      0.508398325540
    0.3560      0.838076081309     -0.903540607224      0.508945299394
    0.3561      0.838166455452     -0.903942289520      0.509493023630
    0.3562      0.838256869774     -0.904344178388      0.510041499969
    0.3563      0.838347324295     -0.904746274127      0.510590730135
    0.3564      0.838437819035     -0.905148577034      0.511140715862
    0.3565      0.838528354017     -0.905551087411      0.511691458887
    0.3566      0.838618929260     -0.905953805556      0.512242960954
    0.3567      0.838709544785     -0.906356731772      0.512795223816
    0.3568      0.838800200613     -0.906759866359      0.513348249229
    0.3569      0.838890896765     -0.907163209622      0.513902038957
    0.3570      0.838981633262     -0.907566761863      0.514456594769
    0.3571      0.839072410124     -0.907970523386      0.515011918443
    0.3572      0.839163227373     -0.908374494497      0.515568011761
    0.3573      0.839254085030     -0.908778675502      0.516124876512
    0.3574      0.839344983116     -0.909183066707      0.516682514494
    0.3575      0.839435921650     -0.909587668419      0.517240927507
    0.3576      0.839526900656     -0.909992480947      0.517800117361
    0.3577      0.839617920154     -0.910397504599      0.518360085872
    0.3578      0.839708980164     -0.910802739686      0.518920834862
    0.3579      0.839800080709     -0.911208186519      0.519482366161
    0.3580      0.839891221808     -0.911613845408      0.520044681604
    0.3581      0.839982403485     -0.912019716666      0.520607783033
    0.3582      0.840073625759     -0.912425800606      0.521171672297
    0.3583      0.840164888652     -0.912832097541      0.521736351254
    0.3584      0.840256192185     -0.913238607788      0.522301821766
    0.3585      0.840347536380     -0.913645331660      0.522868085702
    0.3586      0.840438921259     -0.914052269475      0.523435144939
    0.3587      0.840530346841     -0.914459421549      0.524003001361
    0.3588      0.840621813150     -0.914866788202      0.524571656859
    0.3589      0.840713320206     -0.915274369750      0.525141113331
    0.3590      0.840804868031     -0.915682166516      0.525711372680
    0.3591      0.840896456647     -0.916090178818      0.526282436819
    0.3592      0.840988086074     -0.916498406978      0.526854307667
    0.3593      0.841079756335     -0.916906851319      0.527426987149
    0.3594      0.841171467451     -0.917315512164      0.528000477200
    0.3595      0.841263219445     -0.917724389836      0.528574779758
    0.3596      0.841355012337     -0.918133484661      0.529149896773
    0.3597      0.841446846149     -0.918542796964      0.529725830199
    0.3598      0.841538720903     -0.918952327072      0.530302581998
    0.3599      0.841630636621     -0.919362075312      0.530880154141
    0.3600      0.841722593325     -0.919772042013      0.531458548603
    0.3601      0.841814591037     -0.920182227504      0.532037767370
    0.3602      0.841906629778     -0.920592632114      0.532617812433
    0.3603      0.841998709571     -0.921003256176      0.533198685793
    0.3604      0.842090830437     -0.921414100020      0.533780389455
    0.3605      0.842182992398     -0.921825163980      0.534362925435
    0.3606      0.842275195477     -0.922236448389      0.534946295754
    0.3607      0.842367439695     -0.922647953582      0.535530502443
    0.3608      0.842459725075     -0.923059679895      0.536115547539
    0.3609      0.842552051638     -0.923471627662      0.536701433087
    0.3610      0.842644419408     -0.923883797223      0.537288161140
    0.3611      0.842736828405     -0.924296188915      0.537875733760
    0.3612      0.842829278653     -0.924708803077      0.538464153014
    0.3613      0.842921770173     -0.925121640050      0.539053420979
    0.3614      0.843014302988     -0.925534700174      0.539643539739
    0.3615      0.843106877120     -0.925947983791      0.540234511388
    0.3616      0.843199492592     -0.926361491244      0.540826338024
    0.3617      0.843292149426     -0.926775222876      0.541419021757
    0.3618      0.843384847644     -0.927189179034      0.542012564703
    0.3619      0.843477587269     -0.927603360061      0.542606968987
    0.3620      0.843570368324     -0.928017766306      0.543202236741
    0.3621      0.843663190830     -0.928432398114      0.543798370105
    0.3622      0.843756054811     -0.928847255836      0.544395371230
    0.3623      0.843848960289     -0.929262339820      0.544993242272
    0.3624      0.843941907286     -0.929677650417      0.545591985398
    0.3625      0.844034895826     -0.930093187978      0.546191602780
    0.3626      0.844127925931     -0.930508952856      0.546792096602
    0.3627      0.844220997624     -0.930924945403      0.547393469054
    0.3628      0.844314110928     -0.931341165975      0.547995722336
    0.3629      0.844407265865     -0.931757614927      0.548598858654
    0.3630      0.844500462458     -0.932174292615      0.549202880227
    0.3631      0.844593700731     -0.932591199396      0.549807789278
    0.3632      0.844686980706     -0.933008335628      0.550413588041
    0.3633      0.844780302406     -0.933425701671      0.551020278758
    0.3634      0.844873665854     -0.933843297886      0.551627863680
    0.3635      0.844967071073     -0.934261124633      0.552236345067
    0.3636      0.845060518086     -0.934679182275      0.552845725188
    0.3637      0.845154006917     -0.935097471175      0.553456006318
    0.3638      0.845247537588     -0.935515991698      0.554067190746
    0.3639      0.845341110123     -0.935934744209      0.554679280766
    0.3640      0.845434724545     -0.936353729074      0.555292278681
    0.3641      0.845528380876     -0.936772946661      0.555906186806
    0.3642      0.845622079142     -0.937192397338      0.556521007461
    0.3643      0.845715819364     -0.937612081475      0.557136742980
    0.3644      0.845809601566     -0.938031999442      0.557753395701
    0.3645      0.845903425771     -0.938452151612      0.558370967974
    0.3646      0.845997292004     -0.938872538356      0.558989462159
    0.3647      0.846091200287     -0.939293160049      0.559608880623
    0.3648      0.846185150644     -0.939714017065      0.560229225744
    0.3649      0.846279143098     -0.940135109780      0.560850499909
    0.3650      0.846373177673     -0.940556438571      0.561472705513
    0.3651      0.846467254393     -0.940978003816      0.562095844963
    0.3652      0.846561373282     -0.941399805894      0.562719920673
    0.3653      0.846655534362     -0.941821845186      0.563344935068
    0.3654      0.846749737659     -0.942244122073      0.563970890583
    0.3655      0.846843983195     -0.942666636936      0.564597789661
    0.3656      0.846938270994     -0.943089390160      0.565225634757
    0.3657      0.847032601081     -0.943512382129      0.565854428333
    0.3658      0.847126973478     -0.943935613229      0.566484172862
    0.3659      0.847221388211     -0.944359083846      0.567114870828
    0.3660      0.847315845303     -0.944782794369      0.567746524723
    0.3661      0.847410344778     -0.945206745186      0.568379137050
    0.3662      0.847504886660     -0.945630936688      0.569012710322
    0.3663      0.847599470973     -0.946055369265      0.569647247061
    0.3664      0.847694097742     -0.946480043311      0.570282749801
    0.3665      0.847788766990     -0.946904959219      0.570919221083
    0.3666      0.847883478742     -0.947330117383      0.571556663462
    0.3667      0.847978233021     -0.947755518199      0.572195079500
    0.3668      0.848073029853     -0.948181162065      0.572834471771
    0.3669      0.848167869262     -0.948607049379      0.573474842859
    0.3670      0.848262751271     -0.949033180539      0.574116195358
    0.3671      0.848357675906     -0.949459555947      0.574758531872
    0.3672      0.848452643190     -0.949886176004      0.575401855017
    0.3673      0.848547653149     -0.950313041113      0.576046167418
    0.3674      0.848642705807     -0.950740151677      0.576691471711
    0.3675      0.848737801188     -0.951167508103      0.577337770542
    0.3676      0.848832939317     -0.951595110797      0.577985066570
    0.3677      0.848928120218     -0.952022960165      0.578633362461
    0.3678      0.849023343917     -0.952451056617      0.579282660896
    0.3679      0.849118610437     -0.952879400564      0.579932964563
    0.3680      0.849213919805     -0.953307992415      0.580584276162
    0.3681      0.849309272044     -0.953736832584      0.581236598406
    0.3682      0.849404667180     -0.954165921485      0.581889934016
    0.3683      0.849500105237     -0.954595259532      0.582544285726
    0.3684      0.849595586240     -0.955024847141      0.583199656280
    0.3685      0.849691110214     -0.955454684729      0.583856048434
    0.3686      0.849786677185     -0.955884772716      0.584513464953
    0.3687      0.849882287177     -0.956315111521      0.585171908616
    0.3688      0.849977940216     -0.956745701566      0.585831382212
    0.3689      0.850073636326     -0.957176543272      0.586491888542
    0.3690      0.850169375533     -0.957607637063      0.587153430417
    0.3691      0.850265157862     -0.958038983365      0.587816010659
    0.3692      0.850360983338     -0.958470582603      0.588479632105
    0.3693      0.850456851986     -0.958902435205      0.589144297600
    0.3694      0.850552763833     -0.959334541599      0.589810010002
    0.3695      0.850648718903     -0.959766902216      0.590476772180
    0.3696      0.850744717222     -0.960199517487      0.591144587016
    0.3697      0.850840758815     -0.960632387844      0.591813457401
    0.3698      0.850936843708     -0.961065513722      0.592483386242
    0.3699      0.851032971926     -0.961498895555      0.593154376454
    0.3700      0.851129143496     -0.961932533781      0.593826430965
    0.3701      0.851225358441     -0.962366428837      0.594499552716
    0.3702      0.851321616790     -0.962800581163      0.595173744660
    0.3703      0.851417918566     -0.963234991198      0.595849009761
    0.3704      0.851514263797     -0.963669659386      0.596525350994
    0.3705      0.851610652507     -0.964104586168      0.597202771350
    0.3706      0.851707084722     -0.964539771990      0.597881273829
    0.3707      0.851803560470     -0.964975217298      0.598560861443
    0.3708      0.851900079774     -0.965410922538      0.599241537220
    0.3709      0.851996642663     -0.965846888161      0.599923304196
    0.3710      0.852093249161     -0.966283114615      0.600606165422
    0.3711      0.852189899294     -0.966719602351      0.601290123961
    0.3712      0.852286593090     -0.967156351824      0.601975182888
    0.3713      0.852383330573     -0.967593363487      0.602661345292
    0.3714      0.852480111771     -0.968030637796      0.603348614274
    0.3715      0.852576936709     -0.968468175207      0.604036992946
    0.3716      0.852673805415     -0.968905976179      0.604726484436
    0.3717      0.852770717913     -0.969344041172      0.605417091882
    0.3718      0.852867674232     -0.969782370648      0.606108818436
    0.3719      0.852964674396     -0.970220965068      0.606801667264
    0.3720      0.853061718434     -0.970659824897      0.607495641543
    0.3721      0.853158806370     -0.971098950600      0.608190744464
    0.3722      0.853255938232     -0.971538342645      0.608886979233
    0.3723      0.853353114047     -0.971978001500      0.609584349065
    0.3724      0.853450333842     -0.972417927634      0.610282857193
    0.3725      0.853547597642     -0.972858121520      0.610982506859
    0.3726      0.853644905475     -0.973298583629      0.611683301322
    0.3727      0.853742257367     -0.973739314436      0.612385243851
    0.3728      0.853839653346     -0.974180314418      0.613088337732
    0.3729      0.853937093439     -0.974621584051      0.613792586261
    0.3730      0.854034577672     -0.975063123813      0.614497992751
    0.3731      0.854132106073     -0.975504934186      0.615204560526
    0.3732      0.854229678668     -0.975947015650      0.615912292925
    0.3733      0.854327295485     -0.976389368690      0.616621193300
    0.3734      0.854424956551     -0.976831993790      0.617331265018
    0.3735      0.854522661893     -0.977274891436      0.618042511459
    0.3736      0.854620411538     -0.977718062116      0.618754936017
    0.3737      0.854718205514     -0.978161506319      0.619468542100
    0.3738      0.854816043848     -0.978605224537      0.620183333130
    0.3739      0.854913926568     -0.979049217262      0.620899312544
    0.3740      0.855011853701     -0.979493484987      0.621616483792
    0.3741      0.855109825274     -0.979938028209      0.622334850339
    0.3742      0.855207841316     -0.980382847424      0.623054415664
    0.3743      0.855305901853     -0.980827943131      0.623775183259
    0.3744      0.855404006913     -0.981273315831      0.624497156633
    0.3745      0.855502156525     -0.981718966025      0.625220339309
    0.3746      0.855600350716     -0.982164894217      0.625944734822
    0.3747      0.855698589513     -0.982611100912      0.626670346724
    0.3748      0.855796872945     -0.983057586616      0.627397178581
    0.3749      0.855895201040     -0.983504351839      0.628125233974
    0.3750      0.855993573825     -0.983951397089      0.628854516498
    0.3751      0.856091991328     -0.984398722878      0.629585029764
    0.3752      0.856190453579     -0.984846329720      0.630316777396
    0.3753      0.856288960604     -0.985294218129      0.631049763035
    0.3754      0.856387512432     -0.985742388622      0.631783990335
    0.3755      0.856486109091     -0.986190841717      0.632519462967
