# Device: cuda:3 | TF32 disabled: True
# L=16,  N=256 spins,  beta_c = ln(1+sqrt(2))/2 ~ 0.44069
# Derivatives: central finite difference, h=0.0001
# Precomputation: 0.65s | Matrix: 960x960 | ~0.01 GB/tensor
#     beta            logZ/N      FreeEnergy/N          Energy/N                Cv     dt(s)
  0.6480      1.2317495768     -1.9008481124     -1.7694452997      0.3676759577     0.047
  0.6481      1.2319265257     -1.9008278440     -1.7695328206      0.3674449027     0.047
  0.6482      1.2321034834     -1.9008075955     -1.7696202595      0.3672139977     0.042
  0.6483      1.2322804498     -1.9007873666     -1.7697076165      0.3669833177     0.047
  0.6484      1.2324574249     -1.9007671575     -1.7697948917      0.3667527790     0.056
  0.6485      1.2326344087     -1.9007469680     -1.7698820852      0.3665224659     0.057
  0.6486      1.2328114013     -1.9007267982     -1.7699691971      0.3662922947     0.060
  0.6487      1.2329884026     -1.9007066480     -1.7700562274      0.3660623217     0.059
  0.6488      1.2331654126     -1.9006865175     -1.7701431763      0.3658325191     0.057
  0.6489      1.2333424312     -1.9006664066     -1.7702300438      0.3656029246     0.042
  0.6490      1.2335194586     -1.9006463152     -1.7703168301      0.3653735013     0.054
  0.6491      1.2336964946     -1.9006262434     -1.7704035351      0.3651442493     0.044
  0.6492      1.2338735393     -1.9006061911     -1.7704901591      0.3649151970     0.038
  0.6493      1.2340505926     -1.9005861584     -1.7705767021      0.3646862886     0.036
  0.6494      1.2342276546     -1.9005661451     -1.7706631642      0.3644575992     0.035
  0.6495      1.2344047253     -1.9005461513     -1.7707495454      0.3642290823     0.037
  0.6496      1.2345818045     -1.9005261769     -1.7708358459      0.3640007102     0.054
  0.6497      1.2347588924     -1.9005062220     -1.7709220657      0.3637725955     0.044
  0.6498      1.2349359889     -1.9004862865     -1.7710082050      0.3635445793     0.054
  0.6499      1.2351130941     -1.9004663703     -1.7710942639      0.3633167742     0.061
  0.6500      1.2352902078     -1.9004464735     -1.7711802423      0.3630891713     0.059
  0.6501      1.2354673301     -1.9004265961     -1.7712661404      0.3628617145     0.056
  0.6502      1.2356444610     -1.9004067380     -1.7713519584      0.3626344605     0.068
  0.6503      1.2358216005     -1.9003868991     -1.7714376962      0.3624073532     0.058
  0.6504      1.2359987486     -1.9003670796     -1.7715233539      0.3621804680     0.068
  0.6505      1.2361759052     -1.9003472793     -1.7716089318      0.3619536925     0.068
  0.6506      1.2363530703     -1.9003274982     -1.7716944297      0.3617271867     0.062
  0.6507      1.2365302441     -1.9003077364     -1.7717798479      0.3615008005     0.056
  0.6508      1.2367074263     -1.9002879937     -1.7718651864      0.3612746189     0.065
  0.6509      1.2368846171     -1.9002682702     -1.7719504453      0.3610485952     0.059
  0.6510      1.2370618164     -1.9002485659     -1.7720356247      0.3608227483     0.073
  0.6511      1.2372390242     -1.9002288807     -1.7721207247      0.3605970692     0.078
  0.6512      1.2374162405     -1.9002092146     -1.7722057453      0.3603716053     0.064
  0.6513      1.2375934654     -1.9001895676     -1.7722906867      0.3601462815     0.082
  0.6514      1.2377706987     -1.9001699396     -1.7723755489      0.3599211640     0.082
  0.6515      1.2379479405     -1.9001503307     -1.7724603321      0.3596961967     0.067
  0.6516      1.2381251908     -1.9001307409     -1.7725450362      0.3594713891     0.080
  0.6517      1.2383024495     -1.9001111700     -1.7726296614      0.3592468171     0.081
  0.6518      1.2384797167     -1.9000916181     -1.7727142079      0.3590223960     0.058
  0.6519      1.2386569923     -1.9000720852     -1.7727986755      0.3587981261     0.082
  0.6520      1.2388342764     -1.9000525712     -1.7728830646      0.3585740738     0.083
  0.6521      1.2390115689     -1.9000330761     -1.7729673750      0.3583501355     0.076
  0.6522      1.2391888699     -1.9000136000     -1.7730516070      0.3581264342     0.091
  0.6523      1.2393661793     -1.8999941427     -1.7731357606      0.3579028853     0.082
  0.6524      1.2395434970     -1.8999747042     -1.7732198359      0.3576794985     0.077
  0.6525      1.2397208232     -1.8999552846     -1.7733038330      0.3574562929     0.090
  0.6526      1.2398981578     -1.8999358839     -1.7733877519      0.3572332689     0.094
  0.6527      1.2400755008     -1.8999165019     -1.7734715927      0.3570104172     0.076
  0.6528      1.2402528521     -1.8998971387     -1.7735553556      0.3567877382     0.089
  0.6529      1.2404302119     -1.8998777942     -1.7736390407      0.3565652322     0.089
  0.6530      1.2406075799     -1.8998584685     -1.7737226479      0.3563428994     0.066
  0.6531      1.2407849564     -1.8998391615     -1.7738061774      0.3561207306     0.053
  0.6532      1.2409623412     -1.8998198732     -1.7738896292      0.3558987450     0.071
  0.6533      1.2411397343     -1.8998006036     -1.7739730035      0.3556769620     0.065
  0.6534      1.2413171358     -1.8997813526     -1.7740563004      0.3554552776     0.061
  0.6535      1.2414945456     -1.8997621202     -1.7741395199      0.3552338436     0.063
  0.6536      1.2416719637     -1.8997429065     -1.7742226621      0.3550125276     0.064
  0.6537      1.2418493901     -1.8997237113     -1.7743057270      0.3547914153     0.053
  0.6538      1.2420268248     -1.8997045348     -1.7743887149      0.3545704501     0.059
  0.6539      1.2422042678     -1.8996853767     -1.7744716257      0.3543496796     0.063
  0.6540      1.2423817191     -1.8996662372     -1.7745544595      0.3541290851     0.066
  0.6541      1.2425591787     -1.8996471162     -1.7746372165      0.3539086480     0.067
  0.6542      1.2427366466     -1.8996280137     -1.7747198966      0.3536883496     0.057
  0.6543      1.2429141227     -1.8996089297     -1.7748025001      0.3534682850     0.055
  0.6544      1.2430916071     -1.8995898641     -1.7748850269      0.3532483501     0.054
  0.6545      1.2432690997     -1.8995708170     -1.7749674772      0.3530285927     0.061
  0.6546      1.2434466006     -1.8995517882     -1.7750498510      0.3528090225     0.042
  0.6547      1.2436241097     -1.8995327779     -1.7751321484      0.3525896399     0.036
  0.6548      1.2438016270     -1.8995137859     -1.7752143696      0.3523703595     0.032
  0.6549      1.2439791526     -1.8994948123     -1.7752965145      0.3521513147     0.033
  0.6550      1.2441566863     -1.8994758570     -1.7753785833      0.3519323917     0.035
  0.6551      1.2443342283     -1.8994569200     -1.7754605760      0.3517136479     0.037
  0.6552      1.2445117784     -1.8994380013     -1.7755424928      0.3514951215     0.044
  0.6553      1.2446893368     -1.8994191008     -1.7756243337      0.3512766892     0.048
  0.6554      1.2448669033     -1.8994002186     -1.7757060987      0.3510584844     0.050
  0.6555      1.2450444780     -1.8993813547     -1.7757877881      0.3508404218     0.046
  0.6556      1.2452220609     -1.8993625089     -1.7758694018      0.3506225398     0.055
  0.6557      1.2453996519     -1.8993436814     -1.7759509400      0.3504048195     0.057
  0.6558      1.2455772510     -1.8993248720     -1.7760324026      0.3501872516     0.060
  0.6559      1.2457548584     -1.8993060807     -1.7761137899      0.3499699033     0.054
  0.6560      1.2459324738     -1.8992873076     -1.7761951019      0.3497526603     0.049
  0.6561      1.2461100974     -1.8992685526     -1.7762763386      0.3495356375     0.038
  0.6562      1.2462877291     -1.8992498157     -1.7763575002      0.3493187491     0.049
  0.6563      1.2464653689     -1.8992310969     -1.7764385867      0.3491020336     0.048
  0.6564      1.2466430168     -1.8992123961     -1.7765195982      0.3488854913     0.048
  0.6565      1.2468206728     -1.8991937133     -1.7766005348      0.3486691034     0.057
  0.6566      1.2469983369     -1.8991750486     -1.7766813966      0.3484529371     0.050
  0.6567      1.2471760091     -1.8991564018     -1.7767621836      0.3482368299     0.062
  0.6568      1.2473536893     -1.8991377730     -1.7768428959      0.3480210024     0.075
  0.6569      1.2475313777     -1.8991191622     -1.7769235337      0.3478052537     0.071
  0.6570      1.2477090740     -1.8991005693     -1.7770040969      0.3475897470     0.083
  0.6571      1.2478867785     -1.8990819943     -1.7770845857      0.3473743387     0.081
  0.6572      1.2480644910     -1.8990634372     -1.7771650002      0.3471591441     0.069
  0.6573      1.2482422115     -1.8990448980     -1.7772453404      0.3469441061     0.069
  0.6574      1.2484199400     -1.8990263767     -1.7773256064      0.3467292056     0.079
  0.6575      1.2485976766     -1.8990078732     -1.7774057983      0.3465144813     0.073
  0.6576      1.2487754212     -1.8989893874     -1.7774859162      0.3462999432     0.082
  0.6577      1.2489531738     -1.8989709195     -1.7775659601      0.3460855434     0.081
  0.6578      1.2491309344     -1.8989524694     -1.7776459301      0.3458713399     0.071
  0.6579      1.2493087030     -1.8989340370     -1.7777258264      0.3456572560     0.068
  0.6580      1.2494864795     -1.8989156224     -1.7778056489      0.3454433882     0.075
  0.6581      1.2496642641     -1.8988972255     -1.7778853978      0.3452296309     0.073
  0.6582      1.2498420566     -1.8988788463     -1.7779650732      0.3450160998     0.082
  0.6583      1.2500198571     -1.8988604848     -1.7780446751      0.3448026606     0.079
  0.6584      1.2501976656     -1.8988421409     -1.7781242035      0.3445894481     0.071
  0.6585      1.2503754820     -1.8988238147     -1.7782036587      0.3443763762     0.066
  0.6586      1.2505533063     -1.8988055061     -1.7782830406      0.3441634449     0.057
  0.6587      1.2507311386     -1.8987872151     -1.7783623494      0.3439507027     0.071
  0.6588      1.2509089788     -1.8987689417     -1.7784415851      0.3437381403     0.066
  0.6589      1.2510868269     -1.8987506858     -1.7785207477      0.3435256904     0.063
  0.6590      1.2512646829     -1.8987324475     -1.7785998375      0.3433134305     0.057
  0.6591      1.2514425468     -1.8987142267     -1.7786788543      0.3431013801     0.066
  0.6592      1.2516204187     -1.8986960235     -1.7787577985      0.3428893755     0.048
  0.6593      1.2517982984     -1.8986778377     -1.7788366699      0.3426776388     0.066
  0.6594      1.2519761860     -1.8986596694     -1.7789154687      0.3424660353     0.068
  0.6595      1.2521540815     -1.8986415186     -1.7789941950      0.3422545555     0.068
  0.6596      1.2523319849     -1.8986233852     -1.7790728488      0.3420433059     0.068
  0.6597      1.2525098961     -1.8986052692     -1.7791514302      0.3418321515     0.062
  0.6598      1.2526878151     -1.8985871706     -1.7792299393      0.3416211989     0.049
  0.6599      1.2528657421     -1.8985690893     -1.7793083762      0.3414103710     0.051
  0.6600      1.2530436768     -1.8985510255     -1.7793867410      0.3411997455     0.058
  0.6601      1.2532216194     -1.8985329790     -1.7794650336      0.3409892645     0.039
  0.6602      1.2533995698     -1.8985149497     -1.7795432543      0.3407789381     0.034
  0.6603      1.2535775281     -1.8984969378     -1.7796214030      0.3405687664     0.032
  0.6604      1.2537554941     -1.8984789432     -1.7796994799      0.3403587788     0.030
  0.6605      1.2539334680     -1.8984609659     -1.7797774851      0.3401489174     0.033
  0.6606      1.2541114496     -1.8984430058     -1.7798554185      0.3399392503     0.038
  0.6607      1.2542894390     -1.8984250629     -1.7799332803      0.3397297196     0.037
  0.6608      1.2544674363     -1.8984071372     -1.7800110706      0.3395203838     0.045
  0.6609      1.2546454413     -1.8983892287     -1.7800887895      0.3393111266     0.046
  0.6610      1.2548234540     -1.8983713374     -1.7801664369      0.3391021522     0.050
  0.6611      1.2550014745     -1.8983534632     -1.7802440130      0.3388931988     0.055
  0.6612      1.2551795028     -1.8983356062     -1.7803215179      0.3386844898     0.055
  0.6613      1.2553575388     -1.8983177663     -1.7803989517      0.3384759478     0.055
  0.6614      1.2555355826     -1.8982999435     -1.7804763143      0.3382675247     0.053
  0.6615      1.2557136341     -1.8982821377     -1.7805536060      0.3380592690     0.044
  0.6616      1.2558916933     -1.8982643490     -1.7806308267      0.3378511716     0.048
  0.6617      1.2560697603     -1.8982465774     -1.7807079766      0.3376432422     0.052
  0.6618      1.2562478349     -1.8982288228     -1.7807850556      0.3374354617     0.051
  0.6619      1.2564259173     -1.8982110852     -1.7808620640      0.3372278596     0.051
  0.6620      1.2566040073     -1.8981933646     -1.7809390018      0.3370203680     0.053
  0.6621      1.2567821051     -1.8981756609     -1.7810158690      0.3368130455     0.039
  0.6622      1.2569602105     -1.8981579742     -1.7810926657      0.3366059410     0.055
  0.6623      1.2571383236     -1.8981403044     -1.7811693920      0.3363989576     0.060
  0.6624      1.2573164444     -1.8981226516     -1.7812460480      0.3361920856     0.052
  0.6625      1.2574945728     -1.8981050156     -1.7813226337      0.3359854325     0.067
  0.6626      1.2576727089     -1.8980873965     -1.7813991492      0.3357788913     0.067
  0.6627      1.2578508527     -1.8980697943     -1.7814755947      0.3355725404     0.057
  0.6628      1.2580290040     -1.8980522089     -1.7815519701      0.3353663409     0.068
  0.6629      1.2582071630     -1.8980346403     -1.7816282755      0.3351602931     0.068
  0.6630      1.2583853297     -1.8980170885     -1.7817045111      0.3349543679     0.054
  0.6631      1.2585635039     -1.8979995535     -1.7817806768      0.3347486340     0.064
  0.6632      1.2587416858     -1.8979820353     -1.7818567728      0.3345430623     0.059
  0.6633      1.2589198753     -1.8979645339     -1.7819327992      0.3343376140     0.058
  0.6634      1.2590980724     -1.8979470491     -1.7820087560      0.3341323577     0.066
  0.6635      1.2592762771     -1.8979295811     -1.7820846432      0.3339272156     0.064
  0.6636      1.2594544893     -1.8979121298     -1.7821604610      0.3337222660     0.056
  0.6637      1.2596327091     -1.8978946951     -1.7822362095      0.3335174505     0.067
  0.6638      1.2598109366     -1.8978772771     -1.7823118886      0.3333128086     0.061
  0.6639      1.2599891715     -1.8978598758     -1.7823874986      0.3331082818     0.057
  0.6640      1.2601674141     -1.8978424910     -1.7824630393      0.3329039583     0.061
  0.6641      1.2603456641     -1.8978251229     -1.7825385110      0.3326997210     0.052
  0.6642      1.2605239218     -1.8978077714     -1.7826139138      0.3324957268     0.054
  0.6643      1.2607021869     -1.8977904364     -1.7826892475      0.3322918291     0.053
  0.6644      1.2608804596     -1.8977731180     -1.7827645125      0.3320880671     0.054
  0.6645      1.2610587398     -1.8977558161     -1.7828397086      0.3318845394     0.051
  0.6646      1.2612370275     -1.8977385308     -1.7829148360      0.3316810695     0.051
  0.6647      1.2614153228     -1.8977212619     -1.7829898948      0.3314778048     0.040
  0.6648      1.2615936255     -1.8977040095     -1.7830648851      0.3312746967     0.051
  0.6649      1.2617719358     -1.8976867736     -1.7831398068      0.3310717157     0.055
  0.6650      1.2619502535     -1.8976695541     -1.7832146601      0.3308689212     0.055
  0.6651      1.2621285787     -1.8976523511     -1.7832894451      0.3306662544     0.055
  0.6652      1.2623069114     -1.8976351644     -1.7833641618      0.3304637156     0.052
  0.6653      1.2624852515     -1.8976179942     -1.7834388103      0.3302613935     0.041
  0.6654      1.2626635991     -1.8976008403     -1.7835133907      0.3300591408     0.044
  0.6655      1.2628419542     -1.8975837028     -1.7835879030      0.3298571447     0.044
  0.6656      1.2630203167     -1.8975665816     -1.7836623473      0.3296551988     0.040
  0.6657      1.2631986867     -1.8975494768     -1.7837367237      0.3294534903     0.034
  0.6658      1.2633770641     -1.8975323882     -1.7838110323      0.3292518226     0.035
  0.6659      1.2635554489     -1.8975153159     -1.7838852731      0.3290504520     0.033
  0.6660      1.2637338411     -1.8974982599     -1.7839594462      0.3288491324     0.034
  0.6661      1.2639122408     -1.8974812202     -1.7840335516      0.3286479627     0.036
  0.6662      1.2640906478     -1.8974641967     -1.7841075895      0.3284469628     0.044
  0.6663      1.2642690623     -1.8974471894     -1.7841815599      0.3282461526     0.046
  0.6664      1.2644474841     -1.8974301983     -1.7842554629      0.3280454141     0.043
  0.6665      1.2646259134     -1.8974132234     -1.7843292986      0.3278448954     0.052
  0.6666      1.2648043500     -1.8973962646     -1.7844030670      0.3276444982     0.053
  0.6667      1.2649827940     -1.8973793220     -1.7844767681      0.3274442423     0.051
  0.6668      1.2651612454     -1.8973623956     -1.7845504022      0.3272441677     0.053
  0.6669      1.2653397041     -1.8973454852     -1.7846239692      0.3270441954     0.049
  0.6670      1.2655181701     -1.8973285909     -1.7846974691      0.3268444048     0.043
  0.6671      1.2656966436     -1.8973117127     -1.7847709022      0.3266447764     0.051
  0.6672      1.2658751243     -1.8972948506     -1.7848442684      0.3264452806     0.051
  0.6673      1.2660536124     -1.8972780045     -1.7849175679      0.3262459080     0.058
  0.6674      1.2662321078     -1.8972611745     -1.7849908006      0.3260466982     0.056
  0.6675      1.2664106106     -1.8972443604     -1.7850639667      0.3258476812     0.051
  0.6676      1.2665891206     -1.8972275624     -1.7851370662      0.3256487584     0.060
  0.6677      1.2667676380     -1.8972107803     -1.7852100992      0.3254500189     0.064
  0.6678      1.2669461627     -1.8971940142     -1.7852830658      0.3252513839     0.065
  0.6679      1.2671246946     -1.8971772640     -1.7853559660      0.3250529625     0.068
  0.6680      1.2673032338     -1.8971605297     -1.7854287999      0.3248546262     0.072
  0.6681      1.2674817804     -1.8971438114     -1.7855015676      0.3246564743     0.066
  0.6682      1.2676603342     -1.8971271089     -1.7855742692      0.3244584674     0.068
  0.6683      1.2678388952     -1.8971104223     -1.7856469046      0.3242605859     0.076
  0.6684      1.2680174635     -1.8970937516     -1.7857194741      0.3240628797     0.079
  0.6685      1.2681960391     -1.8970770967     -1.7857919776      0.3238653092     0.068
  0.6686      1.2683746219     -1.8970604576     -1.7858644152      0.3236678748     0.070
  0.6687      1.2685532120     -1.8970438343     -1.7859367871      0.3234705965     0.066
  0.6688      1.2687318093     -1.8970272268     -1.7860090932      0.3232734348     0.078
  0.6689      1.2689104138     -1.8970106351     -1.7860813336      0.3230765092     0.078
  0.6690      1.2690890256     -1.8969940591     -1.7861535084      0.3228796312     0.070
  0.6691      1.2692676445     -1.8969774989     -1.7862256177      0.3226829500     0.063
  0.6692      1.2694462707     -1.8969609544     -1.7862976615      0.3224864062     0.079
  0.6693      1.2696249041     -1.8969444256     -1.7863696400      0.3222899902     0.066
  0.6694      1.2698035446     -1.8969279125     -1.7864415531      0.3220937518     0.062
  0.6695      1.2699821924     -1.8969114150     -1.7865134009      0.3218976118     0.069
  0.6696      1.2701608473     -1.8968949332     -1.7865851836      0.3217016997     0.071
  0.6697      1.2703395094     -1.8968784671     -1.7866569011      0.3215058366     0.040
  0.6698      1.2705181787     -1.8968620165     -1.7867285536      0.3213101721     0.048
  0.6699      1.2706968551     -1.8968455816     -1.7868001411      0.3211146666     0.047
  0.6700      1.2708755387     -1.8968291622     -1.7868716637      0.3209192605     0.049
  0.6701      1.2710542294     -1.8968127585     -1.7869431215      0.3207240239     0.053
  0.6702      1.2712329273     -1.8967963702     -1.7870145144      0.3205289370     0.049
  0.6703      1.2714116323     -1.8967799975     -1.7870858427      0.3203339801     0.047
  0.6704      1.2715903445     -1.8967636404     -1.7871571063      0.3201391934     0.055
  0.6705      1.2717690638     -1.8967472987     -1.7872283053      0.3199445171     0.054
  0.6706      1.2719477902     -1.8967309725     -1.7872994398      0.3197499916     0.051
  0.6707      1.2721265237     -1.8967146618     -1.7873705098      0.3195556469     0.057
  0.6708      1.2723052643     -1.8966983665     -1.7874415155      0.3193613835     0.047
  0.6709      1.2724840120     -1.8966820867     -1.7875124569      0.3191673313     0.048
  0.6710      1.2726627667     -1.8966658223     -1.7875833340      0.3189733808     0.052
  0.6711      1.2728415286     -1.8966495733     -1.7876541470      0.3187795721     0.050
  0.6712      1.2730202976     -1.8966333397     -1.7877248959      0.3185859056     0.039
  0.6713      1.2731990736     -1.8966171214     -1.7877955807      0.3183924213     0.040
  0.6714      1.2733778567     -1.8966009185     -1.7878662015      0.3181990395     0.034
  0.6715      1.2735566468     -1.8965847310     -1.7879367584      0.3180058205     0.035
  0.6716      1.2737354440     -1.8965685587     -1.7880072515      0.3178127245     0.042
  0.6717      1.2739142483     -1.8965524018     -1.7880776808      0.3176197918     0.042
  0.6718      1.2740930596     -1.8965362602     -1.7881480464      0.3174269824     0.053
  0.6719      1.2742718779     -1.8965201338     -1.7882183484      0.3172343468     0.043
  0.6720      1.2744507033     -1.8965040227     -1.7882885868      0.3170417950     0.059
  0.6721      1.2746295356     -1.8964879268     -1.7883587616      0.3168494575     0.055
  0.6722      1.2748083750     -1.8964718462     -1.7884288731      0.3166571841     0.056
  0.6723      1.2749872214     -1.8964557807     -1.7884989211      0.3164651457     0.053
  0.6724      1.2751660748     -1.8964397305     -1.7885689058      0.3162731717     0.051
  0.6725      1.2753449352     -1.8964236954     -1.7886388273      0.3160813629     0.042
  0.6726      1.2755238026     -1.8964076755     -1.7887086856      0.3158896994     0.052
  0.6727      1.2757026769     -1.8963916708     -1.7887784808      0.3156981814     0.053
  0.6728      1.2758815583     -1.8963756811     -1.7888482130      0.3155067891     0.055
  0.6729      1.2760604466     -1.8963597066     -1.7889178821      0.3153155528     0.054
  0.6730      1.2762393418     -1.8963437471     -1.7889874884      0.3151244224     0.052
  0.6731      1.2764182441     -1.8963278028     -1.7890570318      0.3149334988     0.042
  0.6732      1.2765971532     -1.8963118735     -1.7891265124      0.3147426716     0.051
  0.6733      1.2767760694     -1.8962959592     -1.7891959302      0.3145519611     0.053
  0.6734      1.2769549924     -1.8962800600     -1.7892652855      0.3143614480     0.052
  0.6735      1.2771339224     -1.8962641758     -1.7893345781      0.3141710319     0.051
  0.6736      1.2773128593     -1.8962483066     -1.7894038082      0.3139807835     0.052
  0.6737      1.2774918032     -1.8962324524     -1.7894729758      0.3137906425     0.037
  0.6738      1.2776707539     -1.8962166131     -1.7895420811      0.3136006496     0.050
  0.6739      1.2778497116     -1.8962007888     -1.7896111240      0.3134108453     0.047
  0.6740      1.2780286762     -1.8961849795     -1.7896801046      0.3132211290     0.047
  0.6741      1.2782076476     -1.8961691850     -1.7897490231      0.3130315512     0.049
  0.6742      1.2783866260     -1.8961534055     -1.7898178793      0.3128421123     0.051
  0.6743      1.2785656112     -1.8961376408     -1.7898866736      0.3126528629     0.040
  0.6744      1.2787446033     -1.8961218910     -1.7899554058      0.3124636821     0.060
  0.6745      1.2789236023     -1.8961061561     -1.7900240760      0.3122746711     0.055
  0.6746      1.2791026081     -1.8960904360     -1.7900926844      0.3120858200     0.061
  0.6747      1.2792816208     -1.8960747307     -1.7901612310      0.3118970685     0.060
  0.6748      1.2794606404     -1.8960590402     -1.7902297158      0.3117084975     0.061
  0.6749      1.2796396668     -1.8960433646     -1.7902981389      0.3115200063     0.044
  0.6750      1.2798187000     -1.8960277037     -1.7903665004      0.3113316962     0.054
  0.6751      1.2799977401     -1.8960120575     -1.7904348003      0.3111435269     0.055
  0.6752      1.2801767869     -1.8959964262     -1.7905030387      0.3109554784     0.056
  0.6753      1.2803558407     -1.8959808095     -1.7905712157      0.3107675610     0.038
  0.6754      1.2805349012     -1.8959652076     -1.7906393313      0.3105798055     0.046
  0.6755      1.2807139685     -1.8959496203     -1.7907073856      0.3103921612     0.043
  0.6756      1.2808930427     -1.8959340478     -1.7907753787      0.3102046690     0.044
  0.6757      1.2810721236     -1.8959184899     -1.7908433106      0.3100172988     0.037
  0.6758      1.2812512113     -1.8959029466     -1.7909111813      0.3098301013     0.048
  0.6759      1.2814303058     -1.8958874180     -1.7909789910      0.3096429957     0.048
  0.6760      1.2816094071     -1.8958719040     -1.7910467397      0.3094560634     0.050
  0.6761      1.2817885152     -1.8958564047     -1.7911144275      0.3092692335     0.040
  0.6762      1.2819676300     -1.8958409199     -1.7911820544      0.3090825673     0.050
  0.6763      1.2821467516     -1.8958254496     -1.7912496205      0.3088960140     0.047
  0.6764      1.2823258799     -1.8958099940     -1.7913171259      0.3087096146     0.048
  0.6765      1.2825050150     -1.8957945529     -1.7913845706      0.3085233795     0.040
  0.6766      1.2826841568     -1.8957791263     -1.7914519547      0.3083371767     0.052
  0.6767      1.2828633054     -1.8957637142     -1.7915192782      0.3081512403     0.043
  0.6768      1.2830424607     -1.8957483166     -1.7915865412      0.3079653570     0.034
  0.6769      1.2832216227     -1.8957329335     -1.7916537438      0.3077796286     0.031
  0.6770      1.2834007915     -1.8957175649     -1.7917208860      0.3075940249     0.031
  0.6771      1.2835799669     -1.8957022107     -1.7917879680      0.3074085970     0.032
  0.6772      1.2837591490     -1.8956868710     -1.7918549896      0.3072232739     0.025
  0.6773      1.2839383379     -1.8956715457     -1.7919219511      0.3070380557     0.047
  0.6774      1.2841175334     -1.8956562348     -1.7919888525      0.3068530343     0.048
  0.6775      1.2842967357     -1.8956409383     -1.7920556938      0.3066680776     0.051
  0.6776      1.2844759446     -1.8956256561     -1.7921224752      0.3064833283     0.052
  0.6777      1.2846551602     -1.8956103883     -1.7921891966      0.3062986747     0.053
  0.6778      1.2848343824     -1.8955951349     -1.7922558581      0.3061141372     0.052
  0.6779      1.2850136113     -1.8955798958     -1.7923224598      0.3059297671     0.051
  0.6780      1.2851928469     -1.8955646710     -1.7923890018      0.3057455340     0.044
  0.6781      1.2853720891     -1.8955494605     -1.7924554841      0.3055614076     0.050
  0.6782      1.2855513380     -1.8955342642     -1.7925219067      0.3053774492     0.049
  0.6783      1.2857305935     -1.8955190823     -1.7925882698      0.3051935570     0.047
  0.6784      1.2859098557     -1.8955039146     -1.7926545734      0.3050098640     0.049
  0.6785      1.2860891244     -1.8954887611     -1.7927208175      0.3048262988     0.044
  0.6786      1.2862683998     -1.8954736219     -1.7927870023      0.3046428106     0.042
  0.6787      1.2864476818     -1.8954584969     -1.7928531277      0.3044595427     0.050
  0.6788      1.2866269704     -1.8954433860     -1.7929191939      0.3042763317     0.052
  0.6789      1.2868062657     -1.8954282894     -1.7929852009      0.3040933210     0.059
  0.6790      1.2869855675     -1.8954132069     -1.7930511488      0.3039103472     0.052
  0.6791      1.2871648759     -1.8953981386     -1.7931170375      0.3037276049     0.058
  0.6792      1.2873441909     -1.8953830844     -1.7931828673      0.3035449202     0.058
  0.6793      1.2875235125     -1.8953680443     -1.7932486381      0.3033624265     0.065
  0.6794      1.2877028406     -1.8953530183     -1.7933143500      0.3031800114     0.065
  0.6795      1.2878821753     -1.8953380064     -1.7933800031      0.3029977673     0.065
  0.6796      1.2880615166     -1.8953230086     -1.7934455974      0.3028156738     0.057
  0.6797      1.2882408645     -1.8953080248     -1.7935111330      0.3026336595     0.058
  0.6798      1.2884202188     -1.8952930551     -1.7935766099      0.3024517860     0.057
  0.6799      1.2885995798     -1.8952780994     -1.7936420282      0.3022700742     0.067
  0.6800      1.2887789473     -1.8952631577     -1.7937073880      0.3020884420     0.068
  0.6801      1.2889583213     -1.8952482301     -1.7937726894      0.3019069924     0.068
  0.6802      1.2891377018     -1.8952333164     -1.7938379323      0.3017256640     0.064
  0.6803      1.2893170888     -1.8952184166     -1.7939031168      0.3015444467     0.059
  0.6804      1.2894964824     -1.8952035309     -1.7939682431      0.3013633818     0.060
  0.6805      1.2896758825     -1.8951886591     -1.7940333111      0.3011824079     0.064
  0.6806      1.2898552891     -1.8951738012     -1.7940983210      0.3010016382     0.065
  0.6807      1.2900347022     -1.8951589572     -1.7941632727      0.3008208981     0.055
  0.6808      1.2902141217     -1.8951441271     -1.7942281664      0.3006404040     0.051
  0.6809      1.2903935478     -1.8951293109     -1.7942930021      0.3004599501     0.047
  0.6810      1.2905729803     -1.8951145086     -1.7943577798      0.3002796499     0.056
  0.6811      1.2907524193     -1.8950997201     -1.7944224997      0.3000994933     0.054
  0.6812      1.2909318648     -1.8950849454     -1.7944871618      0.2999194497     0.056
  0.6813      1.2911113168     -1.8950701846     -1.7945517660      0.2997395501     0.052
  0.6814      1.2912907752     -1.8950554376     -1.7946163126      0.2995597741     0.052
  0.6815      1.2914702400     -1.8950407044     -1.7946808016      0.2993801529     0.041
  0.6816      1.2916497113     -1.8950259850     -1.7947452330      0.2992006043     0.058
  0.6817      1.2918291891     -1.8950112793     -1.7948096068      0.2990212108     0.055
  0.6818      1.2920086733     -1.8949965874     -1.7948739232      0.2988419933     0.057
  0.6819      1.2921881639     -1.8949819092     -1.7949381821      0.2986628180     0.055
  0.6820      1.2923676609     -1.8949672447     -1.7950023838      0.2984838604     0.051
  0.6821      1.2925471644     -1.8949525940     -1.7950665281      0.2983049453     0.038
  0.6822      1.2927266742     -1.8949379569     -1.7951306152      0.2981262278     0.050
  0.6823      1.2929061905     -1.8949233335     -1.7951946451      0.2979475944     0.044
  0.6824      1.2930857131     -1.8949087238     -1.7952586179      0.2977691177     0.040
  0.6825      1.2932652422     -1.8948941278     -1.7953225337      0.2975907669     0.036
