# Device: cuda:3 | TF32 disabled: True
# L=32,  N=1024 spins,  beta_c = ln(1+sqrt(2))/2 ~ 0.44069
# Derivatives: central finite difference, h=0.0001
# Precomputation: 0.76s | Matrix: 3968x3968 | ~0.23 GB/tensor
#     beta            logZ/N      FreeEnergy/N          Energy/N                Cv     dt(s)
  0.4780      0.9706794634     -2.0307101745     -1.5043934339      1.2264837338     0.158
  0.4781      0.9708299296     -2.0306001456     -1.5049298192      1.2251377691     0.155
  0.4782      0.9709804494     -2.0304902747     -1.5054653911      1.2237903003     0.154
  0.4783      0.9711310227     -2.0303805617     -1.5060001496      1.2224413801     0.171
  0.4784      0.9712816494     -2.0302710063     -1.5065340947      1.2210910436     0.173
  0.4785      0.9714323295     -2.0301616081     -1.5070672265      1.2197393642     0.199
  0.4786      0.9715830629     -2.0300523670     -1.5075995449      1.2183863413     0.225
  0.4787      0.9717338494     -2.0299432826     -1.5081310501      1.2170320842     0.215
  0.4788      0.9718846891     -2.0298343548     -1.5086617422      1.2156765849     0.222
  0.4789      0.9720355817     -2.0297255831     -1.5091916212      1.2143199323     0.204
  0.4790      0.9721865274     -2.0296169674     -1.5097206874      1.2129621390     0.209
  0.4791      0.9723375259     -2.0295085074     -1.5102489408      1.2116032738     0.178
  0.4792      0.9724885772     -2.0294002028     -1.5107763816      1.2102433672     0.195
  0.4793      0.9726396812     -2.0292920533     -1.5113030100      1.2088824805     0.188
  0.4794      0.9727908378     -2.0291840588     -1.5118288262      1.2075206367     0.192
  0.4795      0.9729420469     -2.0290762188     -1.5123538305      1.2061578947     0.166
  0.4796      0.9730933085     -2.0289685332     -1.5128780231      1.2047943083     0.136
  0.4797      0.9732446225     -2.0288610017     -1.5134014043      1.2034298982     0.169
  0.4798      0.9733959888     -2.0287536241     -1.5139239743      1.2020647082     0.200
  0.4799      0.9735474073     -2.0286463999     -1.5144457335      1.2006988154     0.180
  0.4800      0.9736988780     -2.0285393291     -1.5149666821      1.1993322150     0.186
  0.4801      0.9738504007     -2.0284324113     -1.5154868206      1.1979649894     0.197
  0.4802      0.9740019753     -2.0283256463     -1.5160061493      1.1965971340     0.227
  0.4803      0.9741536019     -2.0282190337     -1.5165246686      1.1952287518     0.230
  0.4804      0.9743052803     -2.0281125734     -1.5170423788      1.1938598308     0.231
  0.4805      0.9744570104     -2.0280062651     -1.5175592804      1.1924904380     0.241
  0.4806      0.9746087921     -2.0279001085     -1.5180753738      1.1911205975     0.226
  0.4807      0.9747606254     -2.0277941033     -1.5185906594      1.1897503766     0.197
  0.4808      0.9749125103     -2.0276882493     -1.5191051377      1.1883797788     0.210
  0.4809      0.9750644465     -2.0275825462     -1.5196188093      1.1870088614     0.199
  0.4810      0.9752164340     -2.0274769938     -1.5201316745      1.1856376690     0.212
  0.4811      0.9753684728     -2.0273715918     -1.5206437339      1.1842662283     0.188
  0.4812      0.9755205628     -2.0272663399     -1.5211549881      1.1828946020     0.139
  0.4813      0.9756727038     -2.0271612379     -1.5216654375      1.1815227757     0.173
  0.4814      0.9758248959     -2.0270562855     -1.5221750828      1.1801508303     0.188
  0.4815      0.9759771388     -2.0269514825     -1.5226839245      1.1787787979     0.210
  0.4816      0.9761294326     -2.0268468286     -1.5231919632      1.1774067054     0.220
  0.4817      0.9762817772     -2.0267423235     -1.5236991994      1.1760345823     0.223
  0.4818      0.9764341725     -2.0266379669     -1.5242056340      1.1746624868     0.261
  0.4819      0.9765866183     -2.0265337587     -1.5247112673      1.1732904277     0.256
  0.4820      0.9767391147     -2.0264296986     -1.5252161002      1.1719184531     0.273
  0.4821      0.9768916616     -2.0263257863     -1.5257201333      1.1705466080     0.252
  0.4822      0.9770442588     -2.0262220215     -1.5262233672      1.1691749121     0.246
  0.4823      0.9771969062     -2.0261184040     -1.5267258026      1.1678033876     0.203
  0.4824      0.9773496039     -2.0260149335     -1.5272274403      1.1664320927     0.175
  0.4825      0.9775023517     -2.0259116098     -1.5277282810      1.1650610654     0.165
  0.4826      0.9776551496     -2.0258084326     -1.5282283254      1.1636903019     0.161
  0.4827      0.9778079974     -2.0257054017     -1.5287275742      1.1623198714     0.163
  0.4828      0.9779608951     -2.0256025168     -1.5292260283      1.1609497728     0.145
  0.4829      0.9781138426     -2.0254997776     -1.5297236883      1.1595800752     0.162
  0.4830      0.9782668398     -2.0253971839     -1.5302205551      1.1582107753     0.196
  0.4831      0.9784198867     -2.0252947355     -1.5307166295      1.1568419344     0.247
  0.4832      0.9785729832     -2.0251924320     -1.5312119122      1.1554735466     0.273
  0.4833      0.9787261291     -2.0250902733     -1.5317064041      1.1541056761     0.282
  0.4834      0.9788793244     -2.0249882591     -1.5322001061      1.1527383481     0.283
  0.4835      0.9790325691     -2.0248863891     -1.5326930189      1.1513715671     0.269
  0.4836      0.9791858630     -2.0247846630     -1.5331851435      1.1500053846     0.285
  0.4837      0.9793392061     -2.0246830807     -1.5336764807      1.1486398337     0.268
  0.4838      0.9794925983     -2.0245816419     -1.5341670314      1.1472749035     0.285
  0.4839      0.9796460395     -2.0244803462     -1.5346567964      1.1459106897     0.229
  0.4840      0.9797995297     -2.0243791936     -1.5351457767      1.1445471397     0.205
  0.4841      0.9799530687     -2.0242781836     -1.5356339732      1.1431843729     0.187
  0.4842      0.9801066565     -2.0241773162     -1.5361213869      1.1418223134     0.156
  0.4843      0.9802602930     -2.0240765909     -1.5366080186      1.1404610805     0.155
  0.4844      0.9804139781     -2.0239760076     -1.5370938692      1.1391006271     0.161
  0.4845      0.9805677117     -2.0238755660     -1.5375789399      1.1377410492     0.167
  0.4846      0.9807214939     -2.0237752659     -1.5380632314      1.1363823048     0.178
  0.4847      0.9808753244     -2.0236751071     -1.5385467449      1.1350244642     0.207
  0.4848      0.9810292032     -2.0235750892     -1.5390294812      1.1336675349     0.218
  0.4849      0.9811831303     -2.0234752120     -1.5395114414      1.1323115532     0.243
  0.4850      0.9813371055     -2.0233754753     -1.5399926265      1.1309565191     0.230
  0.4851      0.9814911288     -2.0232758788     -1.5404730374      1.1296024793     0.235
  0.4852      0.9816452001     -2.0231764223     -1.5409526753      1.1282494625     0.239
  0.4853      0.9817993194     -2.0230771056     -1.5414315411      1.1268974686     0.225
  0.4854      0.9819534864     -2.0229779284     -1.5419096359      1.1255465317     0.246
  0.4855      0.9821077013     -2.0228788904     -1.5423869607      1.1241966881     0.238
  0.4856      0.9822619638     -2.0227799914     -1.5428635166      1.1228479276     0.235
  0.4857      0.9824162740     -2.0226812312     -1.5433393046      1.1215003076     0.216
  0.4858      0.9825706317     -2.0225826095     -1.5438143259      1.1201538283     0.199
  0.4859      0.9827250368     -2.0224841261     -1.5442885815      1.1188085211     0.184
  0.4860      0.9828794894     -2.0223857807     -1.5447620725      1.1174643993     0.185
  0.4861      0.9830339893     -2.0222875731     -1.5452347999      1.1161214839     0.177
  0.4862      0.9831885364     -2.0221895030     -1.5457067650      1.1147798119     0.161
  0.4863      0.9833431306     -2.0220915703     -1.5461779687      1.1134393833     0.182
  0.4864      0.9834977720     -2.0219937746     -1.5466484123      1.1121002193     0.218
  0.4865      0.9836524603     -2.0218961157     -1.5471180969      1.1107623622     0.259
  0.4866      0.9838071956     -2.0217985935     -1.5475870235      1.1094257965     0.230
  0.4867      0.9839619777     -2.0217012075     -1.5480551934      1.1080905696     0.251
  0.4868      0.9841168066     -2.0216039577     -1.5485226076      1.1067566924     0.249
  0.4869      0.9842716822     -2.0215068438     -1.5489892674      1.1054241731     0.297
  0.4870      0.9844266045     -2.0214098654     -1.5494551738      1.1040930408     0.276
  0.4871      0.9845815733     -2.0213130225     -1.5499203281      1.1027633223     0.282
  0.4872      0.9847365885     -2.0212163147     -1.5503847315      1.1014350074     0.246
  0.4873      0.9848916502     -2.0211197419     -1.5508483850      1.1001081279     0.254
  0.4874      0.9850467582     -2.0210233037     -1.5513112899      1.0987827187     0.218
  0.4875      0.9852019125     -2.0209269999     -1.5517734474      1.0974587642     0.200
  0.4876      0.9853571129     -2.0208308304     -1.5522348587      1.0961363151     0.195
  0.4877      0.9855123594     -2.0207347948     -1.5526955250      1.0948153478     0.223
  0.4878      0.9856676520     -2.0206388930     -1.5531554474      1.0934959158     0.217
  0.4879      0.9858229905     -2.0205431247     -1.5536146273      1.0921780010     0.207
  0.4880      0.9859783749     -2.0204474896     -1.5540730658      1.0908616699     0.250
  0.4881      0.9861338051     -2.0203519876     -1.5545307641      1.0895468728     0.279
  0.4882      0.9862892811     -2.0202566184     -1.5549877234      1.0882336604     0.263
  0.4883      0.9864448027     -2.0201613817     -1.5554439451      1.0869220598     0.264
  0.4884      0.9866003699     -2.0200662774     -1.5558994304      1.0856120397     0.238
  0.4885      0.9867559826     -2.0199713052     -1.5563541804      1.0843036774     0.298
  0.4886      0.9869116407     -2.0198764648     -1.5568081964      1.0829969311     0.273
  0.4887      0.9870673442     -2.0197817561     -1.5572614797      1.0816918358     0.299
  0.4888      0.9872230930     -2.0196871788     -1.5577140315      1.0803884108     0.257
  0.4889      0.9873788870     -2.0195927327     -1.5581658532      1.0790866592     0.247
  0.4890      0.9875347262     -2.0194984175     -1.5586169459      1.0777866002     0.231
  0.4891      0.9876906104     -2.0194042331     -1.5590673109      1.0764882398     0.246
  0.4892      0.9878465396     -2.0193101791     -1.5595169495      1.0751916052     0.241
  0.4893      0.9880025138     -2.0192162555     -1.5599658630      1.0738966783     0.245
  0.4894      0.9881585328     -2.0191224618     -1.5604140527      1.0726035052     0.218
  0.4895      0.9883145966     -2.0190287980     -1.5608615197      1.0713120837     0.217
  0.4896      0.9884707051     -2.0189352637     -1.5613082655      1.0700224199     0.243
  0.4897      0.9886268583     -2.0188418588     -1.5617542913      1.0687345251     0.280
  0.4898      0.9887830560     -2.0187485830     -1.5621995984      1.0674484159     0.296
  0.4899      0.9889392982     -2.0186554362     -1.5626441881      1.0661641065     0.267
  0.4900      0.9890955848     -2.0185624180     -1.5630880617      1.0648815949     0.270
  0.4901      0.9892519158     -2.0184695282     -1.5635312205      1.0636009084     0.281
  0.4902      0.9894082911     -2.0183767667     -1.5639736658      1.0623220478     0.278
  0.4903      0.9895647105     -2.0182841332     -1.5644153989      1.0610450112     0.296
  0.4904      0.9897211741     -2.0181916275     -1.5648564211      1.0597698233     0.260
  0.4905      0.9898776818     -2.0180992494     -1.5652967338      1.0584964982     0.264
  0.4906      0.9900342335     -2.0180069985     -1.5657363382      1.0572250288     0.219
  0.4907      0.9901908291     -2.0179148748     -1.5661752356      1.0559554292     0.241
  0.4908      0.9903474685     -2.0178228780     -1.5666134274      1.0546877321     0.230
  0.4909      0.9905041518     -2.0177310079     -1.5670509150      1.0534218930     0.234
  0.4910      0.9906608787     -2.0176392642     -1.5674876995      1.0521579849     0.245
  0.4911      0.9908176493     -2.0175476467     -1.5679237824      1.0508959497     0.200
  0.4912      0.9909744635     -2.0174561553     -1.5683591650      1.0496358685     0.242
  0.4913      0.9911313211     -2.0173647896     -1.5687938485      1.0483776806     0.248
  0.4914      0.9912882222     -2.0172735495     -1.5692278345      1.0471214297     0.304
  0.4915      0.9914451667     -2.0171824348     -1.5696611240      1.0458671165     0.262
  0.4916      0.9916021545     -2.0170914452     -1.5700937186      1.0446147607     0.297
  0.4917      0.9917591854     -2.0170005805     -1.5705256195      1.0433643282     0.285
  0.4918      0.9919162596     -2.0169098406     -1.5709568281      1.0421158898     0.286
  0.4919      0.9920733768     -2.0168192251     -1.5713873457      1.0408693870     0.280
  0.4920      0.9922305371     -2.0167287338     -1.5718171737      1.0396248746     0.281
  0.4921      0.9923877402     -2.0166383667     -1.5722463134      1.0383823292     0.268
  0.4922      0.9925449863     -2.0165481234     -1.5726747660      1.0371417759     0.233
  0.4923      0.9927022752     -2.0164580036     -1.5731025331      1.0359032047     0.239
  0.4924      0.9928596068     -2.0163680074     -1.5735296159      1.0346666408     0.219
  0.4925      0.9930169811     -2.0162781343     -1.5739560158      1.0334320742     0.263
  0.4926      0.9931743980     -2.0161883841     -1.5743817340      1.0321995139     0.233
  0.4927      0.9933318575     -2.0160987568     -1.5748067721      1.0309689607     0.203
  0.4928      0.9934893594     -2.0160092520     -1.5752311312      1.0297404372     0.198
  0.4929      0.9936469037     -2.0159198695     -1.5756548128      1.0285139253     0.208
  0.4930      0.9938044903     -2.0158306092     -1.5760778182      1.0272894448     0.210
  0.4931      0.9939621193     -2.0157414708     -1.5765001487      1.0260670074     0.184
  0.4932      0.9941197904     -2.0156524541     -1.5769218058      1.0248465761     0.203
  0.4933      0.9942775036     -2.0155635589     -1.5773427906      1.0236282167     0.202
  0.4934      0.9944352589     -2.0154747850     -1.5777631047      1.0224118949     0.197
  0.4935      0.9945930562     -2.0153861322     -1.5781827494      1.0211975953     0.181
  0.4936      0.9947508955     -2.0152976002     -1.5786017259      1.0199853947     0.194
  0.4937      0.9949087766     -2.0152091889     -1.5790200357      1.0187752209     0.188
  0.4938      0.9950666995     -2.0151208981     -1.5794376801      1.0175671018     0.187
  0.4939      0.9952246641     -2.0150327275     -1.5798546604      1.0163610653     0.190
  0.4940      0.9953826704     -2.0149446770     -1.5802709780      1.0151570907     0.178
  0.4941      0.9955407183     -2.0148567462     -1.5806866343      1.0139551844     0.190
  0.4942      0.9956988077     -2.0147689351     -1.5811016306      1.0127553472     0.174
  0.4943      0.9958569386     -2.0146812435     -1.5815159682      1.0115576017     0.154
  0.4944      0.9960151109     -2.0145936710     -1.5819296485      1.0103618999     0.133
  0.4945      0.9961733246     -2.0145062175     -1.5823426729      1.0091683269     0.143
  0.4946      0.9963315795     -2.0144188829     -1.5827550426      1.0079768022     0.145
  0.4947      0.9964898756     -2.0143316668     -1.5831667591      1.0067873781     0.135
  0.4948      0.9966482128     -2.0142445692     -1.5835778237      1.0056000313     0.133
  0.4949      0.9968065911     -2.0141575897     -1.5839882377      1.0044147896     0.170
  0.4950      0.9969650105     -2.0140707282     -1.5843980025      1.0032316296     0.190
  0.4951      0.9971234707     -2.0139839845     -1.5848071194      1.0020505793     0.173
  0.4952      0.9972819719     -2.0138973584     -1.5852155898      1.0008716016     0.186
  0.4953      0.9974405139     -2.0138108497     -1.5856234150      0.9996947299     0.180
  0.4954      0.9975990966     -2.0137244582     -1.5860305963      0.9985199788     0.189
  0.4955      0.9977577200     -2.0136381836     -1.5864371352      0.9973472919     0.194
  0.4956      0.9979163840     -2.0135520258     -1.5868430329      0.9961767355     0.193
  0.4957      0.9980750886     -2.0134659846     -1.5872482908      0.9950082724     0.211
  0.4958      0.9982338337     -2.0133800598     -1.5876529102      0.9938419088     0.189
  0.4959      0.9983926192     -2.0132942512     -1.5880568924      0.9926776538     0.165
  0.4960      0.9985514450     -2.0132085586     -1.5884602388      0.9915155055     0.160
  0.4961      0.9987103112     -2.0131229817     -1.5888629508      0.9903554621     0.164
  0.4962      0.9988692176     -2.0130375204     -1.5892650296      0.9891975326     0.166
  0.4963      0.9990281642     -2.0129521745     -1.5896664767      0.9880416933     0.156
  0.4964      0.9991871509     -2.0128669439     -1.5900672932      0.9868879834     0.160
  0.4965      0.9993461777     -2.0127818282     -1.5904674806      0.9857363653     0.183
  0.4966      0.9995052444     -2.0126968273     -1.5908670403      0.9845868672     0.197
  0.4967      0.9996643511     -2.0126119410     -1.5912659734      0.9834394710     0.221
  0.4968      0.9998234976     -2.0125271691     -1.5916642813      0.9822941773     0.209
  0.4969      0.9999826839     -2.0124425115     -1.5920619655      0.9811510090     0.209
  0.4970      1.0001419100     -2.0123579678     -1.5924590271      0.9800099395     0.225
  0.4971      1.0003011758     -2.0122735380     -1.5928554675      0.9788709778     0.231
  0.4972      1.0004604811     -2.0121892219     -1.5932512881      0.9777341110     0.214
  0.4973      1.0006198260     -2.0121050191     -1.5936464901      0.9765993757     0.204
  0.4974      1.0007792104     -2.0120209296     -1.5940410749      0.9754667259     0.177
  0.4975      1.0009386342     -2.0119369532     -1.5944350438      0.9743362037     0.182
  0.4976      1.0010980974     -2.0118530897     -1.5948283981      0.9732077687     0.192
  0.4977      1.0012575999     -2.0117693388     -1.5952211391      0.9720814354     0.173
  0.4978      1.0014171416     -2.0116857004     -1.5956132681      0.9709572239     0.159
  0.4979      1.0015767226     -2.0116021742     -1.5960047864      0.9698351101     0.177
  0.4980      1.0017363426     -2.0115187602     -1.5963956954      0.9687150757     0.208
  0.4981      1.0018960017     -2.0114354581     -1.5967859963      0.9675971736     0.261
  0.4982      1.0020556998     -2.0113522678     -1.5971756905      0.9664813414     0.223
  0.4983      1.0022154368     -2.0112691889     -1.5975647792      0.9653676377     0.242
  0.4984      1.0023752128     -2.0111862214     -1.5979532637      0.9642559998     0.236
  0.4985      1.0025350275     -2.0111033651     -1.5983411454      0.9631464753     0.288
  0.4986      1.0026948810     -2.0110206197     -1.5987284255      0.9620390457     0.267
  0.4987      1.0028547732     -2.0109379851     -1.5991151054      0.9609337036     0.283
  0.4988      1.0030147040     -2.0108554611     -1.5995011863      0.9598304468     0.239
  0.4989      1.0031746734     -2.0107730475     -1.5998866695      0.9587292843     0.247
  0.4990      1.0033346813     -2.0106907442     -1.6002715562      0.9576302032     0.210
  0.4991      1.0034947277     -2.0106085508     -1.6006558479      0.9565332234     0.203
  0.4992      1.0036548125     -2.0105264674     -1.6010395457      0.9554383042     0.208
  0.4993      1.0038149356     -2.0104444936     -1.6014226510      0.9543454823     0.195
  0.4994      1.0039750970     -2.0103626292     -1.6018051650      0.9532547446     0.179
  0.4995      1.0041352967     -2.0102808742     -1.6021870890      0.9521660668     0.167
  0.4996      1.0042955345     -2.0101992283     -1.6025684242      0.9510794635     0.208
  0.4997      1.0044558103     -2.0101176913     -1.6029491720      0.9499949437     0.243
  0.4998      1.0046161243     -2.0100362631     -1.6033293336      0.9489124886     0.258
  0.4999      1.0047764762     -2.0099549434     -1.6037089103      0.9478321128     0.232
  0.5000      1.0049368661     -2.0098737321     -1.6040879033      0.9467537809     0.220
  0.5001      1.0050972938     -2.0097926291     -1.6044663140      0.9456775352     0.270
  0.5002      1.0052577593     -2.0097116340     -1.6048441435      0.9446033347     0.309
  0.5003      1.0054182626     -2.0096307468     -1.6052213931      0.9435312051     0.321
  0.5004      1.0055788036     -2.0095499673     -1.6055980641      0.9424611108     0.294
  0.5005      1.0057393822     -2.0094692952     -1.6059741577      0.9413930942     0.285
  0.5006      1.0058999984     -2.0093887304     -1.6063496752      0.9403271086     0.273
  0.5007      1.0060606522     -2.0093082728     -1.6067246178      0.9392631742     0.227
  0.5008      1.0062213434     -2.0092279221     -1.6070989868      0.9382012888     0.224
  0.5009      1.0063820720     -2.0091476781     -1.6074727834      0.9371414557     0.214
  0.5010      1.0065428379     -2.0090675408     -1.6078460089      0.9360836393     0.176
  0.5011      1.0067036412     -2.0089875098     -1.6082186645      0.9350278710     0.180
  0.5012      1.0068644817     -2.0089075851     -1.6085907513      0.9339741373     0.204
  0.5013      1.0070253593     -2.0088277665     -1.6089622708      0.9329224193     0.233
  0.5014      1.0071862741     -2.0087480537     -1.6093332240      0.9318727483     0.254
  0.5015      1.0073472260     -2.0086684466     -1.6097036123      0.9308250884     0.243
  0.5016      1.0075082148     -2.0085889450     -1.6100734368      0.9297794488     0.288
  0.5017      1.0076692407     -2.0085095488     -1.6104426987      0.9287358327     0.277
  0.5018      1.0078303034     -2.0084302578     -1.6108113994      0.9276942210     0.319
  0.5019      1.0079914029     -2.0083510718     -1.6111795399      0.9266546284     0.330
  0.5020      1.0081525393     -2.0082719906     -1.6115471216      0.9256170469     0.313
  0.5021      1.0083137124     -2.0081930141     -1.6119141456      0.9245814574     0.290
  0.5022      1.0084749221     -2.0081141420     -1.6122806131      0.9235478746     0.287
  0.5023      1.0086361685     -2.0080353742     -1.6126465254      0.9225162960     0.250
  0.5024      1.0087974514     -2.0079567106     -1.6130118836      0.9214866913     0.250
  0.5025      1.0089587709     -2.0078781510     -1.6133766889      0.9204590976     0.223
  0.5026      1.0091201268     -2.0077996951     -1.6137409426      0.9194334787     0.195
  0.5027      1.0092815190     -2.0077213428     -1.6141046459      0.9184098493     0.181
  0.5028      1.0094429477     -2.0076430940     -1.6144677999      0.9173881957     0.185
  0.5029      1.0096044126     -2.0075649485     -1.6148304058      0.9163685156     0.224
  0.5030      1.0097659138     -2.0074869061     -1.6151924648      0.9153508066     0.242
  0.5031      1.0099274511     -2.0074089666     -1.6155539781      0.9143350832     0.230
  0.5032      1.0100890246     -2.0073311299     -1.6159149469      0.9133212981     0.288
  0.5033      1.0102506341     -2.0072533958     -1.6162753723      0.9123094995     0.285
  0.5034      1.0104122796     -2.0071757641     -1.6166352556      0.9112996231     0.288
  0.5035      1.0105739611     -2.0070982346     -1.6169945979      0.9102917566     0.271
  0.5036      1.0107356786     -2.0070208073     -1.6173534004      0.9092857793     0.279
  0.5037      1.0108974318     -2.0069434819     -1.6177116642      0.9082817845     0.254
  0.5038      1.0110592209     -2.0068662582     -1.6180693905      0.9072797191     0.246
  0.5039      1.0112210457     -2.0067891361     -1.6184265806      0.9062795975     0.212
  0.5040      1.0113829062     -2.0067121155     -1.6187832354      0.9052814005     0.200
  0.5041      1.0115448023     -2.0066351961     -1.6191393562      0.9042851424     0.197
  0.5042      1.0117067341     -2.0065583778     -1.6194949442      0.9032907982     0.149
  0.5043      1.0118687013     -2.0064816604     -1.6198500005      0.9022983993     0.148
  0.5044      1.0120307041     -2.0064050438     -1.6202045262      0.9013078980     0.172
  0.5045      1.0121927422     -2.0063285277     -1.6205585225      0.9003193201     0.215
  0.5046      1.0123548158     -2.0062521121     -1.6209119906      0.8993326349     0.213
  0.5047      1.0125169246     -2.0061757968     -1.6212649315      0.8983478849     0.243
  0.5048      1.0126790688     -2.0060995815     -1.6216173465      0.8973650169     0.266
  0.5049      1.0128412481     -2.0060234662     -1.6219692366      0.8963840508     0.287
  0.5050      1.0130034626     -2.0059474507     -1.6223206029      0.8954049786     0.274
  0.5051      1.0131657122     -2.0058715348     -1.6226714467      0.8944277862     0.265
  0.5052      1.0133279969     -2.0057957183     -1.6230217690      0.8934524938     0.293
  0.5053      1.0134903166     -2.0057200012     -1.6233715709      0.8924790819     0.250
  0.5054      1.0136526712     -2.0056443831     -1.6237208537      0.8915075308     0.263
  0.5055      1.0138150608     -2.0055688640     -1.6240696183      0.8905378776     0.227
  0.5056      1.0139774851     -2.0054934437     -1.6244178659      0.8895700630     0.232
  0.5057      1.0141399443     -2.0054181221     -1.6247655977      0.8886041355     0.201
  0.5058      1.0143024383     -2.0053428989     -1.6251128147      0.8876400584     0.149
  0.5059      1.0144649669     -2.0052677740     -1.6254595180      0.8866778347     0.149
  0.5060      1.0146275302     -2.0051927474     -1.6258057087      0.8857174674     0.174
  0.5061      1.0147901280     -2.0051178187     -1.6261513880      0.8847589426     0.211
  0.5062      1.0149527604     -2.0050429878     -1.6264965569      0.8838022803     0.200
  0.5063      1.0151154273     -2.0049682547     -1.6268412166      0.8828474210     0.248
  0.5064      1.0152781287     -2.0048936190     -1.6271853680      0.8818944189     0.269
  0.5065      1.0154408644     -2.0048190808     -1.6275290124      0.8809432485     0.331
  0.5066      1.0156036345     -2.0047446397     -1.6278721507      0.8799938901     0.301
  0.5067      1.0157664388     -2.0046702957     -1.6282147842      0.8790463694     0.317
  0.5068      1.0159292774     -2.0045960486     -1.6285569138      0.8781006325     0.314
  0.5069      1.0160921502     -2.0045218983     -1.6288985406      0.8771567563     0.304
  0.5070      1.0162550572     -2.0044478445     -1.6292396658      0.8762146469     0.284
  0.5071      1.0164179982     -2.0043738871     -1.6295802903      0.8752743644     0.257
  0.5072      1.0165809732     -2.0043000260     -1.6299204152      0.8743358717     0.229
  0.5073      1.0167439822     -2.0042262611     -1.6302600417      0.8733991717     0.198
  0.5074      1.0169070252     -2.0041525921     -1.6305991708      0.8724642675     0.169
  0.5075      1.0170701021     -2.0040790189     -1.6309378035      0.8715311562     0.159
  0.5076      1.0172332128     -2.0040055413     -1.6312759409      0.8705998006     0.164
  0.5077      1.0173963573     -2.0039321593     -1.6316135840      0.8696702439     0.164
  0.5078      1.0175595355     -2.0038588726     -1.6319507339      0.8687424544     0.171
  0.5079      1.0177227474     -2.0037856811     -1.6322873917      0.8678164467     0.199
  0.5080      1.0178859930     -2.0037125846     -1.6326235584      0.8668921605     0.231
  0.5081      1.0180492721     -2.0036395830     -1.6329592350      0.8659696905     0.252
  0.5082      1.0182125848     -2.0035666762     -1.6332944226      0.8650489248     0.220
  0.5083      1.0183759310     -2.0034938639     -1.6336291222      0.8641299409     0.234
  0.5084      1.0185393106     -2.0034211460     -1.6339633349      0.8632126844     0.228
  0.5085      1.0187027237     -2.0033485225     -1.6342970616      0.8622971923     0.222
  0.5086      1.0188661701     -2.0032759930     -1.6346303035      0.8613834161     0.242
  0.5087      1.0190296497     -2.0032035576     -1.6349630615      0.8604713814     0.208
  0.5088      1.0191931627     -2.0031312159     -1.6352953366      0.8595610682     0.207
  0.5089      1.0193567088     -2.0030589680     -1.6356271300      0.8586524906     0.180
  0.5090      1.0195202881     -2.0029868135     -1.6359584425      0.8577456172     0.150
  0.5091      1.0196839005     -2.0029147525     -1.6362892752      0.8568404678     0.144
  0.5092      1.0198475459     -2.0028427847     -1.6366196292      0.8559370282     0.156
  0.5093      1.0200112244     -2.0027709099     -1.6369495054      0.8550352895     0.146
  0.5094      1.0201749359     -2.0026991281     -1.6372789048      0.8541352545     0.135
  0.5095      1.0203386802     -2.0026274391     -1.6376078285      0.8532369261     0.178
  0.5096      1.0205024574     -2.0025558427     -1.6379362774      0.8523402723     0.233
  0.5097      1.0206662675     -2.0024843387     -1.6382642525      0.8514453191     0.231
  0.5098      1.0208301103     -2.0024129272     -1.6385917549      0.8505520462     0.222
  0.5099      1.0209939858     -2.0023416078     -1.6389187855      0.8496604505     0.231
  0.5100      1.0211578940     -2.0022703804     -1.6392453454      0.8487705347     0.227
  0.5101      1.0213218349     -2.0021992450     -1.6395714354      0.8478822612     0.230
  0.5102      1.0214858083     -2.0021282013     -1.6398970567      0.8469956962     0.231
  0.5103      1.0216498143     -2.0020572492     -1.6402222101      0.8461107732     0.239
  0.5104      1.0218138528     -2.0019863886     -1.6405468966      0.8452274891     0.229
  0.5105      1.0219779237     -2.0019156193     -1.6408711173      0.8443458927     0.196
  0.5106      1.0221420270     -2.0018449412     -1.6411948730      0.8434659060     0.165
  0.5107      1.0223061626     -2.0017743541     -1.6415181649      0.8425876067     0.162
  0.5108      1.0224703306     -2.0017038579     -1.6418409938      0.8417108933     0.172
  0.5109      1.0226345308     -2.0016334524     -1.6421633606      0.8408358554     0.155
  0.5110      1.0227987633     -2.0015631375     -1.6424852665      0.8399624320     0.152
  0.5111      1.0229630279     -2.0014929131     -1.6428067122      0.8390906314     0.172
  0.5112      1.0231273246     -2.0014227790     -1.6431276989      0.8382204681     0.199
  0.5113      1.0232916534     -2.0013527351     -1.6434482273      0.8373518923     0.207
  0.5114      1.0234560143     -2.0012827811     -1.6437682986      0.8364849647     0.229
  0.5115      1.0236204071     -2.0012129171     -1.6440879136      0.8356196243     0.226
  0.5116      1.0237848319     -2.0011431428     -1.6444070732      0.8347558792     0.262
  0.5117      1.0239492885     -2.0010734581     -1.6447257785      0.8338937556     0.249
  0.5118      1.0241137770     -2.0010038629     -1.6450440303      0.8330331919     0.248
  0.5119      1.0242782973     -2.0009343569     -1.6453618297      0.8321742548     0.261
  0.5120      1.0244428494     -2.0008649402     -1.6456791775      0.8313169004     0.237
  0.5121      1.0246074331     -2.0007956125     -1.6459960746      0.8304610905     0.199
  0.5122      1.0247720486     -2.0007263737     -1.6463125220      0.8296069034     0.167
  0.5123      1.0249366957     -2.0006572236     -1.6466285207      0.8287542717     0.154
  0.5124      1.0251013743     -2.0005881622     -1.6469440715      0.8279031865     0.163
