# Device: cuda:2 | TF32 disabled: True
# L=64,  N=4096 spins,  beta_c = ln(1+sqrt(2))/2 ~ 0.44069
# Derivatives: central finite difference, h=0.0001
# Precomputation: 1.57s | Matrix: 16128x16128 | ~3.88 GB/tensor
#     beta            logZ/N      FreeEnergy/N          Energy/N                Cv     dt(s)
  0.5026      1.0193811069     -2.0282154932     -1.6845620874      0.8079593111     0.878
  0.5027      1.0195495791     -2.0281471635     -1.6848817009      0.8070922901     0.878
  0.5028      1.0197180832     -2.0280789245     -1.6852008445      0.8062269581     0.878
  0.5029      1.0198866193     -2.0280107760     -1.6855195194      0.8053633461     0.878
  0.5030      1.0200551871     -2.0279427180     -1.6858377264      0.8045014175     0.878
  0.5031      1.0202237868     -2.0278747502     -1.6861554668      0.8036411976     0.878
  0.5032      1.0203924182     -2.0278068725     -1.6864727413      0.8027826612     0.878
  0.5033      1.0205610814     -2.0277390848     -1.6867895511      0.8019257884     0.878
  0.5034      1.0207297761     -2.0276713869     -1.6871058972      0.8010706215     0.877
  0.5035      1.0208985025     -2.0276037786     -1.6874217806      0.8002171012     0.878
  0.5036      1.0210672605     -2.0275362599     -1.6877372022      0.7993652472     0.878
  0.5037      1.0212360500     -2.0274688306     -1.6880521631      0.7985150453     0.878
  0.5038      1.0214048709     -2.0274014905     -1.6883666642      0.7976665209     0.878
  0.5039      1.0215737233     -2.0273342396     -1.6886807066      0.7968195920     0.878
  0.5040      1.0217426071     -2.0272670775     -1.6889942913      0.7959743517     0.878
  0.5041      1.0219115222     -2.0272000043     -1.6893074191      0.7951307348     0.878
  0.5042      1.0220804686     -2.0271330198     -1.6896200911      0.7942887160     0.878
  0.5043      1.0222494462     -2.0270661237     -1.6899323084      0.7934483542     0.878
  0.5044      1.0224184550     -2.0269993161     -1.6902440717      0.7926095958     0.878
  0.5045      1.0225874950     -2.0269325966     -1.6905553822      0.7917724547     0.878
  0.5046      1.0227565661     -2.0268659653     -1.6908662407      0.7909369165     0.878
  0.5047      1.0229256683     -2.0267994219     -1.6911766483      0.7901029671     0.878
  0.5048      1.0230948014     -2.0267329664     -1.6914866059      0.7892706315     0.878
  0.5049      1.0232639656     -2.0266665985     -1.6917961145      0.7884398786     0.878
  0.5050      1.0234331607     -2.0266003181     -1.6921051749      0.7876107052     0.878
  0.5051      1.0236023866     -2.0265341251     -1.6924137883      0.7867831084     0.878
  0.5052      1.0237716434     -2.0264680194     -1.6927219554      0.7859570964     0.878
  0.5053      1.0239409310     -2.0264020008     -1.6930296773      0.7851326377     0.878
  0.5054      1.0241102493     -2.0263360691     -1.6933369549      0.7843097407     0.878
  0.5055      1.0242795984     -2.0262702243     -1.6936437891      0.7834884250     0.878
  0.5056      1.0244489781     -2.0262044662     -1.6939501809      0.7826686306     0.878
  0.5057      1.0246183884     -2.0261387946     -1.6942561313      0.7818503999     0.878
  0.5058      1.0247878293     -2.0260732094     -1.6945616410      0.7810336957     0.878
  0.5059      1.0249573008     -2.0260077105     -1.6948667111      0.7802185433     0.878
  0.5060      1.0251268027     -2.0259422978     -1.6951713424      0.7794049224     0.878
  0.5061      1.0252963350     -2.0258769710     -1.6954755360      0.7785928073     0.878
  0.5062      1.0254658978     -2.0258117301     -1.6957792927      0.7777822515     0.878
  0.5063      1.0256354909     -2.0257465749     -1.6960826134      0.7769731723     0.878
  0.5064      1.0258051143     -2.0256815053     -1.6963854991      0.7761656119     0.878
  0.5065      1.0259747680     -2.0256165212     -1.6966879506      0.7753595673     0.878
  0.5066      1.0261444519     -2.0255516224     -1.6969899688      0.7745550124     0.878
  0.5067      1.0263141660     -2.0254868087     -1.6972915547      0.7737519725     0.878
  0.5068      1.0264839102     -2.0254220801     -1.6975927092      0.7729503874     0.878
  0.5069      1.0266536845     -2.0253574364     -1.6978934331      0.7721503337     0.878
  0.5070      1.0268234889     -2.0252928775     -1.6981937273      0.7713517053     0.878
  0.5071      1.0269933233     -2.0252284032     -1.6984935928      0.7705546019     0.878
  0.5072      1.0271631876     -2.0251640134     -1.6987930304      0.7697589459     0.878
  0.5073      1.0273330819     -2.0250997080     -1.6990920410      0.7689647569     0.878
  0.5074      1.0275030060     -2.0250354868     -1.6993906255      0.7681720373     0.878
  0.5075      1.0276729600     -2.0249713497     -1.6996887848      0.7673807609     0.878
  0.5076      1.0278429438     -2.0249072966     -1.6999865197      0.7665909474     0.878
  0.5077      1.0280129573     -2.0248433274     -1.7002838311      0.7658025648     0.878
  0.5078      1.0281830005     -2.0247794418     -1.7005807199      0.7650156441     0.878
  0.5079      1.0283530734     -2.0247156398     -1.7008771869      0.7642301592     0.878
  0.5080      1.0285231760     -2.0246519212     -1.7011732331      0.7634460779     0.878
  0.5081      1.0286933081     -2.0245882859     -1.7014688593      0.7626634600     0.878
  0.5082      1.0288634697     -2.0245247339     -1.7017640663      0.7618822448     0.878
  0.5083      1.0290336609     -2.0244612648     -1.7020588550      0.7611024519     0.878
  0.5084      1.0292038815     -2.0243978787     -1.7023532262      0.7603240778     0.878
  0.5085      1.0293741315     -2.0243345753     -1.7026471809      0.7595471135     0.878
  0.5086      1.0295444110     -2.0242713546     -1.7029407198      0.7587715498     0.878
  0.5087      1.0297147197     -2.0242082164     -1.7032338438      0.7579973891     0.878
  0.5088      1.0298850577     -2.0241451606     -1.7035265537      0.7572246164     0.878
  0.5089      1.0300554250     -2.0240821871     -1.7038188505      0.7564532456     0.878
  0.5090      1.0302258215     -2.0240192957     -1.7041107348      0.7556832617     0.878
  0.5091      1.0303962471     -2.0239564862     -1.7044022076      0.7549146440     0.878
  0.5092      1.0305667019     -2.0238937587     -1.7046932697      0.7541474293     0.878
  0.5093      1.0307371858     -2.0238311129     -1.7049839220      0.7533815682     0.878
  0.5094      1.0309076987     -2.0237685487     -1.7052741652      0.7526170859     0.878
  0.5095      1.0310782406     -2.0237060660     -1.7055640001      0.7518539674     0.878
  0.5096      1.0312488115     -2.0236436647     -1.7058534277      0.7510922151     0.878
  0.5097      1.0314194113     -2.0235813446     -1.7061424486      0.7503317965     0.878
  0.5098      1.0315900400     -2.0235191055     -1.7064310639      0.7495727601     0.877
  0.5099      1.0317606975     -2.0234569475     -1.7067192741      0.7488150505     0.878
  0.5100      1.0319313839     -2.0233948703     -1.7070070803      0.7480586986     0.878
  0.5101      1.0321020990     -2.0233328739     -1.7072944831      0.7473036665     0.878
  0.5102      1.0322728428     -2.0232709580     -1.7075814833      0.7465499851     0.878
  0.5103      1.0324436152     -2.0232091226     -1.7078680819      0.7457976393     0.878
  0.5104      1.0326144164     -2.0231473675     -1.7081542796      0.7450466025     0.878
  0.5105      1.0327852461     -2.0230856927     -1.7084400772      0.7442969116     0.878
  0.5106      1.0329561044     -2.0230240979     -1.7087254754      0.7435484994     0.878
  0.5107      1.0331269912     -2.0229625831     -1.7090104751      0.7428014432     0.878
  0.5108      1.0332979065     -2.0229011482     -1.7092950772      0.7420556816     0.878
  0.5109      1.0334688502     -2.0228397929     -1.7095792823      0.7413112226     0.878
  0.5110      1.0336398223     -2.0227785173     -1.7098630912      0.7405680742     0.878
  0.5111      1.0338108228     -2.0227173211     -1.7101465048      0.7398262153     0.878
  0.5112      1.0339818516     -2.0226562043     -1.7104295238      0.7390856596     0.878
  0.5113      1.0341529087     -2.0225951667     -1.7107121490      0.7383463804     0.878
  0.5114      1.0343239941     -2.0225342082     -1.7109943813      0.7376083973     0.878
  0.5115      1.0344951076     -2.0224733287     -1.7112762212      0.7368716948     0.878
  0.5116      1.0346662493     -2.0224125280     -1.7115576698      0.7361362753     0.878
  0.5117      1.0348374191     -2.0223518060     -1.7118387276      0.7354021175     0.878
  0.5118      1.0350086171     -2.0222911627     -1.7121193955      0.7346692469     0.878
  0.5119      1.0351798430     -2.0222305978     -1.7123996743      0.7339376132     0.878
  0.5120      1.0353510970     -2.0221701113     -1.7126795647      0.7332073001     0.878
  0.5121      1.0355223789     -2.0221097031     -1.7129590674      0.7324781640     0.878
  0.5122      1.0356936888     -2.0220493729     -1.7132381833      0.7317503586     0.878
  0.5123      1.0358650266     -2.0219891208     -1.7135169131      0.7310237751     0.878
  0.5124      1.0360363922     -2.0219289465     -1.7137952576      0.7302984100     0.878
  0.5125      1.0362077856     -2.0218688500     -1.7140732174      0.7295743410     0.878
  0.5126      1.0363792068     -2.0218088311     -1.7143507934      0.7288514654     0.878
  0.5127      1.0365506558     -2.0217488898     -1.7146279863      0.7281298550     0.878
  0.5128      1.0367221324     -2.0216890258     -1.7149047969      0.7274094771     0.878
  0.5129      1.0368936367     -2.0216292391     -1.7151812259      0.7266903103     0.878
  0.5130      1.0370651687     -2.0215695296     -1.7154572740      0.7259723801     0.878
  0.5131      1.0372367282     -2.0215098971     -1.7157329420      0.7252556709     0.878
  0.5132      1.0374083153     -2.0214503415     -1.7160082306      0.7245401672     0.878
  0.5133      1.0375799298     -2.0213908627     -1.7162831405      0.7238259005     0.878
  0.5134      1.0377515719     -2.0213314606     -1.7165576726      0.7231128199     0.878
  0.5135      1.0379232414     -2.0212721351     -1.7168318275      0.7224009686     0.878
  0.5136      1.0380949383     -2.0212128860     -1.7171056059      0.7216903134     0.878
  0.5137      1.0382666625     -2.0211537133     -1.7173790086      0.7209808213     0.878
  0.5138      1.0384384141     -2.0210946167     -1.7176520363      0.7202726054     0.878
  0.5139      1.0386101929     -2.0210355962     -1.7179246898      0.7195655097     0.878
  0.5140      1.0387819990     -2.0209766518     -1.7181969697      0.7188596298     0.878
  0.5141      1.0389538323     -2.0209177831     -1.7184688768      0.7181549327     0.878
  0.5142      1.0391256928     -2.0208589902     -1.7187404117      0.7174514144     0.877
  0.5143      1.0392975804     -2.0208002730     -1.7190115753      0.7167490827     0.878
  0.5144      1.0394694951     -2.0207416312     -1.7192823682      0.7160479280     0.878
  0.5145      1.0396414369     -2.0206830648     -1.7195527911      0.7153479228     0.878
  0.5146      1.0398134057     -2.0206245737     -1.7198228447      0.7146491102     0.878
  0.5147      1.0399854014     -2.0205661578     -1.7200925298      0.7139514628     0.878
  0.5148      1.0401574242     -2.0205078169     -1.7203618470      0.7132549472     0.878
  0.5149      1.0403294738     -2.0204495510     -1.7206307971      0.7125596243     0.878
  0.5150      1.0405015503     -2.0203913598     -1.7208993807      0.7118654430     0.878
  0.5151      1.0406736537     -2.0203332434     -1.7211675986      0.7111724052     0.878
  0.5152      1.0408457838     -2.0202752015     -1.7214354514      0.7104805247     0.878
  0.5153      1.0410179408     -2.0202172342     -1.7217029399      0.7097897857     0.878
  0.5154      1.0411901244     -2.0201593411     -1.7219700647      0.7091001902     0.878
  0.5155      1.0413623348     -2.0201015224     -1.7222368265      0.7084117282     0.878
  0.5156      1.0415345718     -2.0200437777     -1.7225032261      0.7077244017     0.878
  0.5157      1.0417068354     -2.0199861071     -1.7227692640      0.7070382185     0.878
  0.5158      1.0418791256     -2.0199285104     -1.7230349410      0.7063531273     0.878
  0.5159      1.0420514424     -2.0198709874     -1.7233002578      0.7056692187     0.878
  0.5160      1.0422237857     -2.0198135382     -1.7235652151      0.7049863881     0.878
  0.5161      1.0423961555     -2.0197561625     -1.7238298135      0.7043046730     0.878
  0.5162      1.0425685517     -2.0196988602     -1.7240940537      0.7036240989     0.878
  0.5163      1.0427409743     -2.0196416313     -1.7243579364      0.7029446321     0.878
  0.5164      1.0429134232     -2.0195844757     -1.7246214622      0.7022662568     0.878
  0.5165      1.0430858986     -2.0195273931     -1.7248846319      0.7015890104     0.878
  0.5166      1.0432584002     -2.0194703836     -1.7251474460      0.7009128354     0.878
  0.5167      1.0434309280     -2.0194134470     -1.7254099054      0.7002377990     0.878
  0.5168      1.0436034822     -2.0193565831     -1.7256720105      0.6995638319     0.878
  0.5169      1.0437760624     -2.0192997919     -1.7259337622      0.6988909655     0.878
  0.5170      1.0439486689     -2.0192430733     -1.7261951610      0.6982191720     0.877
  0.5171      1.0441213015     -2.0191864272     -1.7264562077      0.6975484949     0.878
  0.5172      1.0442939601     -2.0191298533     -1.7267169028      0.6968789002     0.878
  0.5173      1.0444666449     -2.0190733518     -1.7269772470      0.6962103662     0.878
  0.5174      1.0446393556     -2.0190169223     -1.7272372411      0.6955429065     0.878
  0.5175      1.0448120923     -2.0189605648     -1.7274968856      0.6948765526     0.878
  0.5176      1.0449848550     -2.0189042793     -1.7277561812      0.6942112469     0.878
  0.5177      1.0451576435     -2.0188480656     -1.7280151285      0.6935470150     0.878
  0.5178      1.0453304580     -2.0187919235     -1.7282737282      0.6928838468     0.878
  0.5179      1.0455032983     -2.0187358530     -1.7285319810      0.6922217501     0.878
  0.5180      1.0456761644     -2.0186798540     -1.7287898874      0.6915607027     0.878
  0.5181      1.0458490563     -2.0186239264     -1.7290474482      0.6909007185     0.878
  0.5182      1.0460219739     -2.0185680700     -1.7293046639      0.6902417814     0.878
  0.5183      1.0461949172     -2.0185122848     -1.7295615353      0.6895839109     0.878
  0.5184      1.0463678862     -2.0184565706     -1.7298180629      0.6889270732     0.878
  0.5185      1.0465408808     -2.0184009273     -1.7300742473      0.6882712818     0.878
  0.5186      1.0467139010     -2.0183453549     -1.7303300893      0.6876165385     0.878
  0.5187      1.0468869468     -2.0182898532     -1.7305855894      0.6869628393     0.878
  0.5188      1.0470600182     -2.0182344220     -1.7308407483      0.6863101678     0.878
  0.5189      1.0472331150     -2.0181790614     -1.7310955666      0.6856585318     0.878
  0.5190      1.0474062373     -2.0181237712     -1.7313500450      0.6850079331     0.878
  0.5191      1.0475793850     -2.0180685513     -1.7316041840      0.6843583376     0.878
  0.5192      1.0477525581     -2.0180134016     -1.7318579842      0.6837098067     0.878
  0.5193      1.0479257566     -2.0179583219     -1.7321114464      0.6830622764     0.877
  0.5194      1.0480989804     -2.0179033123     -1.7323645711      0.6824157783     0.878
  0.5195      1.0482722295     -2.0178483725     -1.7326173589      0.6817702604     0.878
  0.5196      1.0484455039     -2.0177935024     -1.7328698105      0.6811258141     0.877
  0.5197      1.0486188035     -2.0177387021     -1.7331219265      0.6804823273     0.878
  0.5198      1.0487921283     -2.0176839712     -1.7333737074      0.6798398676     0.878
  0.5199      1.0489654782     -2.0176293099     -1.7336251539      0.6791984249     0.878
  0.5200      1.0491388533     -2.0175747179     -1.7338762667      0.6785579827     0.878
  0.5201      1.0493122535     -2.0175201951     -1.7341270462      0.6779185249     0.878
  0.5202      1.0494856787     -2.0174657414     -1.7343774932      0.6772800770     0.878
  0.5203      1.0496591290     -2.0174113568     -1.7346276082      0.6766426347     0.878
  0.5204      1.0498326042     -2.0173570412     -1.7348773918      0.6760061578     0.878
  0.5205      1.0500061044     -2.0173027943     -1.7351268447      0.6753706899     0.878
  0.5206      1.0501796296     -2.0172486162     -1.7353759674      0.6747362087     0.878
  0.5207      1.0503531796     -2.0171945067     -1.7356247606      0.6741026918     0.878
  0.5208      1.0505267545     -2.0171404657     -1.7358732247      0.6734701949     0.878
  0.5209      1.0507003543     -2.0170864931     -1.7361213605      0.6728386416     0.878
  0.5210      1.0508739788     -2.0170325889     -1.7363691685      0.6722080696     0.878
  0.5211      1.0510476281     -2.0169787528     -1.7366166493      0.6715784866     0.878
  0.5212      1.0512213021     -2.0169249849     -1.7368638036      0.6709498640     0.878
  0.5213      1.0513950009     -2.0168712850     -1.7371106318      0.6703222217     0.878
  0.5214      1.0515687243     -2.0168176530     -1.7373571346      0.6696955432     0.878
  0.5215      1.0517424723     -2.0167640888     -1.7376033126      0.6690698241     0.878
  0.5216      1.0519162449     -2.0167105923     -1.7378491663      0.6684450600     0.878
  0.5217      1.0520900421     -2.0166571634     -1.7380946963      0.6678212524     0.878
  0.5218      1.0522638639     -2.0166038020     -1.7383399033      0.6671984212     0.878
  0.5219      1.0524377101     -2.0165505080     -1.7385847877      0.6665765257     0.878
  0.5220      1.0526115808     -2.0164972813     -1.7388293503      0.6659555796     0.878
  0.5221      1.0527854760     -2.0164441218     -1.7390735915      0.6653356027     0.878
  0.5222      1.0529593955     -2.0163910294     -1.7393175119      0.6647165420     0.877
  0.5223      1.0531333395     -2.0163380040     -1.7395611121      0.6640984416     0.878
  0.5224      1.0533073078     -2.0162850455     -1.7398043927      0.6634812849     0.877
  0.5225      1.0534813004     -2.0162321538     -1.7400473542      0.6628650554     0.878
  0.5226      1.0536553172     -2.0161793288     -1.7402899973      0.6622497849     0.878
  0.5227      1.0538293584     -2.0161265704     -1.7405323224      0.6616354144     0.878
  0.5228      1.0540034237     -2.0160738785     -1.7407743302      0.6610220000     0.878
  0.5229      1.0541775132     -2.0160212531     -1.7410160212      0.6604095070     0.878
  0.5230      1.0543516269     -2.0159686939     -1.7412573960      0.6597979370     0.878
  0.5231      1.0545257647     -2.0159162009     -1.7414984551      0.6591872914     0.878
  0.5232      1.0546999266     -2.0158637741     -1.7417391992      0.6585775840     0.877
  0.5233      1.0548741125     -2.0158114132     -1.7419796287      0.6579687617     0.878
  0.5234      1.0550483225     -2.0157591183     -1.7422197442      0.6573608869     0.878
  0.5235      1.0552225565     -2.0157068892     -1.7424595463      0.6567539125     0.878
  0.5236      1.0553968144     -2.0156547258     -1.7426990355      0.6561478521     0.878
  0.5237      1.0555710963     -2.0156026280     -1.7429382124      0.6555427073     0.878
  0.5238      1.0557454021     -2.0155505958     -1.7431770775      0.6549384615     0.878
  0.5239      1.0559197317     -2.0154986290     -1.7434156314      0.6543351283     0.878
  0.5240      1.0560940852     -2.0154467275     -1.7436538747      0.6537326727     0.877
  0.5241      1.0562684625     -2.0153948912     -1.7438918078      0.6531311694     0.878
  0.5242      1.0564428636     -2.0153431201     -1.7441294314      0.6525305163     0.877
  0.5243      1.0566172884     -2.0152914140     -1.7443667460      0.6519307697     0.878
  0.5244      1.0567917369     -2.0152397729     -1.7446037520      0.6513319435     0.878
  0.5245      1.0569662091     -2.0151881966     -1.7448404502      0.6507339660     0.878
  0.5246      1.0571407050     -2.0151366851     -1.7450768409      0.6501369118     0.878
  0.5247      1.0573152245     -2.0150852382     -1.7453129248      0.6495407275     0.878
  0.5248      1.0574897676     -2.0150338559     -1.7455487024      0.6489454269     0.878
  0.5249      1.0576643342     -2.0149825381     -1.7457841742      0.6483510237     0.878
  0.5250      1.0578389244     -2.0149312846     -1.7460193407      0.6477574765     0.878
  0.5251      1.0580135381     -2.0148800954     -1.7462542025      0.6471648237     0.878
  0.5252      1.0581881753     -2.0148289704     -1.7464887602      0.6465730483     0.878
  0.5253      1.0583628359     -2.0147779095     -1.7467230142      0.6459821396     0.878
  0.5254      1.0585375199     -2.0147269126     -1.7469569651      0.6453921051     0.878
  0.5255      1.0587122272     -2.0146759795     -1.7471906134      0.6448029281     0.878
  0.5256      1.0588869580     -2.0146251103     -1.7474239596      0.6442146344     0.878
  0.5257      1.0590617120     -2.0145743048     -1.7476570043      0.6436271950     0.878
  0.5258      1.0592364894     -2.0145235629     -1.7478897480      0.6430406173     0.877
  0.5259      1.0594112900     -2.0144728846     -1.7481221912      0.6424549091     0.878
  0.5260      1.0595861138     -2.0144222696     -1.7483543345      0.6418700534     0.878
  0.5261      1.0597609609     -2.0143717180     -1.7485861783      0.6412860393     0.878
  0.5262      1.0599358311     -2.0143212297     -1.7488177232      0.6407029052     0.878
  0.5263      1.0601107244     -2.0142708045     -1.7490489696      0.6401206218     0.878
  0.5264      1.0602856409     -2.0142204424     -1.7492799182      0.6395391475     0.878
  0.5265      1.0604605804     -2.0141701432     -1.7495105695      0.6389585699     0.878
  0.5266      1.0606355430     -2.0141199069     -1.7497409238      0.6383788042     0.878
  0.5267      1.0608105286     -2.0140697334     -1.7499709818      0.6377998951     0.878
  0.5268      1.0609855372     -2.0140196226     -1.7502007440      0.6372218378     0.878
  0.5269      1.0611605687     -2.0139695743     -1.7504302109      0.6366445967     0.878
  0.5270      1.0613356232     -2.0139195886     -1.7506593829      0.6360682165     0.878
  0.5271      1.0615107006     -2.0138696653     -1.7508882607      0.6354926554     0.878
  0.5272      1.0616858009     -2.0138198044     -1.7511168446      0.6349179149     0.878
  0.5273      1.0618609240     -2.0137700056     -1.7513451353      0.6343440271     0.878
  0.5274      1.0620360699     -2.0137202690     -1.7515731332      0.6337709812     0.878
  0.5275      1.0622112386     -2.0136705945     -1.7518008387      0.6331987108     0.878
  0.5276      1.0623864301     -2.0136209819     -1.7520282525      0.6326273221     0.878
  0.5277      1.0625616442     -2.0135714312     -1.7522553751      0.6320567178     0.878
  0.5278      1.0627368811     -2.0135219423     -1.7524822068      0.6314869486     0.878
  0.5279      1.0629121407     -2.0134725150     -1.7527087483      0.6309179975     0.878
  0.5280      1.0630874229     -2.0134231494     -1.7529349999      0.6303498597     0.878
  0.5281      1.0632627277     -2.0133738453     -1.7531609623      0.6297825428     0.877
  0.5282      1.0634380551     -2.0133246026     -1.7533866359      0.6292160171     0.878
  0.5283      1.0636134050     -2.0132754212     -1.7536120212      0.6286503461     0.878
  0.5284      1.0637887775     -2.0132263011     -1.7538371186      0.6280854319     0.878
  0.5285      1.0639641724     -2.0131772421     -1.7540619288      0.6275213627     0.878
  0.5286      1.0641395899     -2.0131282442     -1.7542864521      0.6269580842     0.878
  0.5287      1.0643150297     -2.0130793072     -1.7545106891      0.6263955976     0.878
  0.5288      1.0644904920     -2.0130304312     -1.7547346402      0.6258339230     0.877
  0.5289      1.0646659767     -2.0129816159     -1.7549583059      0.6252730679     0.878
  0.5290      1.0648414837     -2.0129328614     -1.7551816868      0.6247129655     0.878
  0.5291      1.0650170130     -2.0128841674     -1.7554047833      0.6241537102     0.878
  0.5292      1.0651925646     -2.0128355340     -1.7556275958      0.6235951853     0.878
  0.5293      1.0653681385     -2.0127869611     -1.7558501249      0.6230375104     0.878
  0.5294      1.0655437346     -2.0127384485     -1.7560723711      0.6224805997     0.878
  0.5295      1.0657193530     -2.0126899962     -1.7562943348      0.6219244669     0.878
  0.5296      1.0658949935     -2.0126416041     -1.7565160165      0.6213691322     0.878
  0.5297      1.0660706562     -2.0125932720     -1.7567374166      0.6208145782     0.878
  0.5298      1.0662463410     -2.0125450000     -1.7569585357      0.6202608124     0.878
  0.5299      1.0664220479     -2.0124967879     -1.7571793743      0.6197078175     0.878
  0.5300      1.0665977769     -2.0124486356     -1.7573999327      0.6191556136     0.878
  0.5301      1.0667735279     -2.0124005431     -1.7576202115      0.6186041583     0.877
  0.5302      1.0669493009     -2.0123525102     -1.7578402112      0.6180535216     0.878
  0.5303      1.0671250959     -2.0123045369     -1.7580599322      0.6175036112     0.878
  0.5304      1.0673009129     -2.0122566231     -1.7582793749      0.6169545033     0.878
  0.5305      1.0674767518     -2.0122087687     -1.7584985400      0.6164061493     0.878
  0.5306      1.0676526126     -2.0121609736     -1.7587174277      0.6158585567     0.878
  0.5307      1.0678284953     -2.0121132378     -1.7589360386      0.6153117457     0.878
  0.5308      1.0680043998     -2.0120655611     -1.7591543732      0.6147657050     0.878
  0.5309      1.0681803262     -2.0120179434     -1.7593724319      0.6142203984     0.878
  0.5310      1.0683562743     -2.0119703847     -1.7595902151      0.6136758711     0.878
  0.5311      1.0685322442     -2.0119228850     -1.7598077234      0.6131320930     0.878
  0.5312      1.0687082358     -2.0118754440     -1.7600249572      0.6125890779     0.878
  0.5313      1.0688842492     -2.0118280617     -1.7602419169      0.6120468272     0.878
  0.5314      1.0690602842     -2.0117807381     -1.7604586031      0.6115052920     0.878
  0.5315      1.0692363409     -2.0117334730     -1.7606750161      0.6109645551     0.878
  0.5316      1.0694124192     -2.0116862664     -1.7608911564      0.6104245299     0.878
  0.5317      1.0695885191     -2.0116391182     -1.7611070246      0.6098852806     0.878
  0.5318      1.0697646406     -2.0115920283     -1.7613226209      0.6093467457     0.878
  0.5319      1.0699407837     -2.0115449966     -1.7615379460      0.6088089891     0.878
  0.5320      1.0701169482     -2.0114980230     -1.7617530002      0.6082719494     0.878
  0.5321      1.0702931343     -2.0114511074     -1.7619677839      0.6077356719     0.878
  0.5322      1.0704693418     -2.0114042499     -1.7621822977      0.6072001011     0.877
  0.5323      1.0706455707     -2.0113574502     -1.7623965420      0.6066653077     0.878
  0.5324      1.0708218211     -2.0113107083     -1.7626105172      0.6061312173     0.878
  0.5325      1.0709980928     -2.0112640241     -1.7628242238      0.6055978752     0.878
  0.5326      1.0711743859     -2.0112173975     -1.7630376622      0.6050652639     0.878
  0.5327      1.0713507004     -2.0111708285     -1.7632508329      0.6045333783     0.878
  0.5328      1.0715270361     -2.0111243170     -1.7634637363      0.6040022323     0.878
  0.5329      1.0717033931     -2.0110778628     -1.7636763729      0.6034717955     0.878
  0.5330      1.0718797714     -2.0110314660     -1.7638887430      0.6029421134     0.878
  0.5331      1.0720561709     -2.0109851264     -1.7641008472      0.6024131305     0.878
  0.5332      1.0722325915     -2.0109388439     -1.7643126858      0.6018848543     0.878
  0.5333      1.0724090334     -2.0108926184     -1.7645242594      0.6013573429     0.878
  0.5334      1.0725854964     -2.0108464499     -1.7647355683      0.6008305154     0.878
  0.5335      1.0727619805     -2.0108003384     -1.7649466129      0.6003044235     0.878
  0.5336      1.0729384857     -2.0107542836     -1.7651573938      0.5997790370     0.878
  0.5337      1.0731150120     -2.0107082855     -1.7653679114      0.5992543634     0.878
  0.5338      1.0732915593     -2.0106623441     -1.7655781660      0.5987303976     0.878
  0.5339      1.0734681276     -2.0106164593     -1.7657881582      0.5982071597     0.878
  0.5340      1.0736447169     -2.0105706310     -1.7659978883      0.5976846321     0.878
  0.5341      1.0738213272     -2.0105248590     -1.7662073567      0.5971627905     0.878
  0.5342      1.0739979584     -2.0104791434     -1.7664165640      0.5966416680     0.878
  0.5343      1.0741746105     -2.0104334840     -1.7666255105      0.5961212467     0.878
  0.5344      1.0743512835     -2.0103878808     -1.7668341967      0.5956015279     0.878
  0.5345      1.0745279774     -2.0103423337     -1.7670426229      0.5950825063     0.878
  0.5346      1.0747046920     -2.0102968426     -1.7672507897      0.5945642022     0.878
  0.5347      1.0748814275     -2.0102514074     -1.7674586974      0.5940465598     0.878
  0.5348      1.0750581838     -2.0102060280     -1.7676663465      0.5935296627     0.878
  0.5349      1.0752349608     -2.0101607044     -1.7678737373      0.5930134106     0.878
  0.5350      1.0754117585     -2.0101154365     -1.7680808703      0.5924979062     0.878
  0.5351      1.0755885770     -2.0100702242     -1.7682877460      0.5919830237     0.878
  0.5352      1.0757654161     -2.0100250674     -1.7684943647      0.5914688914     0.878
  0.5353      1.0759422758     -2.0099799661     -1.7687007268      0.5909554215     0.878
  0.5354      1.0761191562     -2.0099349201     -1.7689068329      0.5904426470     0.878
  0.5355      1.0762960572     -2.0098899294     -1.7691126832      0.5899305499     0.878
  0.5356      1.0764729787     -2.0098449939     -1.7693182782      0.5894191442     0.878
  0.5357      1.0766499208     -2.0098001136     -1.7695236184      0.5889084120     0.878
  0.5358      1.0768268835     -2.0097552883     -1.7697287040      0.5883983607     0.878
  0.5359      1.0770038666     -2.0097105180     -1.7699335357      0.5878890107     0.878
  0.5360      1.0771808702     -2.0096658026     -1.7701381136      0.5873803057     0.878
  0.5361      1.0773578942     -2.0096211420     -1.7703424384      0.5868722917     0.878
  0.5362      1.0775349387     -2.0095765361     -1.7705465103      0.5863649569     0.878
  0.5363      1.0777120035     -2.0095319849     -1.7707503298      0.5858583026     0.878
  0.5364      1.0778890887     -2.0094874883     -1.7709538974      0.5853522980     0.878
  0.5365      1.0780661943     -2.0094430462     -1.7711572133      0.5848469826     0.878
  0.5366      1.0782433202     -2.0093986585     -1.7713602780      0.5843423191     0.877
  0.5367      1.0784204663     -2.0093543252     -1.7715630919      0.5838383472     0.878
  0.5368      1.0785976328     -2.0093100462     -1.7717656555      0.5833350103     0.878
  0.5369      1.0787748195     -2.0092658213     -1.7719679691      0.5828323609     0.878
  0.5370      1.0789520264     -2.0092216506     -1.7721700331      0.5823303680     0.878
