L=16, N=256, boundary=OBC, seed=11
Training 19 temperatures: [0.1, 0.1441, 0.187, 0.2284, 0.2681, 0.3059, 0.3417, 0.3754, 0.4069, 0.4363, 0.4643, 0.4928, 0.5247, 0.5634, 0.6128, 0.6785, 0.7719, 0.9237, 1.0]
total_batch_size=2000  →  samples_per_temp=105
Annealing strategy: THREE-PHASE CRITICAL over 15000 steps
  Phase 1 (0-20%):  factor 0.00 -> 0.35 [fast warmup]
  Phase 2 (20-70%): factor 0.35 -> 0.55 [critical wandering β_c≈0.44]
  Phase 3 (70-100%):factor 0.55 -> 1.00 [low-T hardening]
Z2 symmetry: ENABLED (LogProbWrapper)
Hamiltonian: IsingHamiltonian(L=16, n=256, boundary=OBC)

Model: patched AR, patch_size=2, Z2-symmetric
Parameters: 2,284,496

Optimizer: muon, lr=0.001
Scheduler: warmup(2000) + cosine(eta_min=1e-05)

Starting training...
----------------------------------------------------------------------
Step 14400/20000: annealing=0.9400 [P3:harden], lr=2.28e-04, time=2516.8s
Step 14500/20000: annealing=0.9500 [P3:harden], lr=2.21e-04, time=2534.2s
Step 14600/20000: annealing=0.9600 [P3:harden], lr=2.14e-04, time=2551.6s
Step 14700/20000: annealing=0.9700 [P3:harden], lr=2.07e-04, time=2569.1s
Step 14800/20000: annealing=0.9800 [P3:harden], lr=2.00e-04, time=2586.5s
Step 14900/20000: annealing=0.9900 [P3:harden], lr=1.93e-04, time=2604.0s
Step 15000/20000: annealing=1.0000 [done], lr=1.87e-04, time=2621.4s
Step 15100/20000: annealing=1.0000 [done], lr=1.80e-04, time=2638.9s
Step 15200/20000: annealing=1.0000 [done], lr=1.74e-04, time=2656.3s
Step 15300/20000: annealing=1.0000 [done], lr=1.67e-04, time=2673.7s
Step 15400/20000: annealing=1.0000 [done], lr=1.61e-04, time=2691.2s
Step 15500/20000: annealing=1.0000 [done], lr=1.55e-04, time=2708.6s
Step 15600/20000: annealing=1.0000 [done], lr=1.49e-04, time=2726.1s
Step 15700/20000: annealing=1.0000 [done], lr=1.43e-04, time=2743.5s
Step 15800/20000: annealing=1.0000 [done], lr=1.37e-04, time=2760.9s
Step 15900/20000: annealing=1.0000 [done], lr=1.31e-04, time=2778.4s
Step 16000/20000: annealing=1.0000 [done], lr=1.26e-04, time=2795.8s
Step 16100/20000: annealing=1.0000 [done], lr=1.20e-04, time=2813.3s
Step 16200/20000: annealing=1.0000 [done], lr=1.15e-04, time=2830.8s
Step 16300/20000: annealing=1.0000 [done], lr=1.10e-04, time=2848.2s
Step 16400/20000: annealing=1.0000 [done], lr=1.05e-04, time=2865.7s
Step 16500/20000: annealing=1.0000 [done], lr=9.95e-05, time=2883.1s
Step 16600/20000: annealing=1.0000 [done], lr=9.46e-05, time=2900.6s
Step 16700/20000: annealing=1.0000 [done], lr=8.99e-05, time=2918.0s
Step 16800/20000: annealing=1.0000 [done], lr=8.52e-05, time=2935.5s
Step 16900/20000: annealing=1.0000 [done], lr=8.07e-05, time=2952.9s
Step 17000/20000: annealing=1.0000 [done], lr=7.63e-05, time=2970.3s
Step 17100/20000: annealing=1.0000 [done], lr=7.21e-05, time=2987.8s
Step 17200/20000: annealing=1.0000 [done], lr=6.79e-05, time=3005.2s
Step 17300/20000: annealing=1.0000 [done], lr=6.40e-05, time=3022.7s
Step 17400/20000: annealing=1.0000 [done], lr=6.01e-05, time=3040.1s
Step 17500/20000: annealing=1.0000 [done], lr=5.64e-05, time=3057.6s
Step 17600/20000: annealing=1.0000 [done], lr=5.28e-05, time=3075.0s
Step 17700/20000: annealing=1.0000 [done], lr=4.94e-05, time=3092.5s
Step 17800/20000: annealing=1.0000 [done], lr=4.60e-05, time=3109.9s
Step 17900/20000: annealing=1.0000 [done], lr=4.29e-05, time=3127.3s
Step 18000/20000: annealing=1.0000 [done], lr=3.99e-05, time=3144.8s
Step 18100/20000: annealing=1.0000 [done], lr=3.70e-05, time=3162.3s
Step 18200/20000: annealing=1.0000 [done], lr=3.42e-05, time=3179.7s
Step 18300/20000: annealing=1.0000 [done], lr=3.16e-05, time=3197.1s
Step 18400/20000: annealing=1.0000 [done], lr=2.92e-05, time=3214.6s
Step 18500/20000: annealing=1.0000 [done], lr=2.69e-05, time=3232.0s
Step 18600/20000: annealing=1.0000 [done], lr=2.47e-05, time=3249.5s
Step 18700/20000: annealing=1.0000 [done], lr=2.27e-05, time=3266.9s
Step 18800/20000: annealing=1.0000 [done], lr=2.08e-05, time=3284.4s
Step 18900/20000: annealing=1.0000 [done], lr=1.91e-05, time=3301.8s
Step 19000/20000: annealing=1.0000 [done], lr=1.75e-05, time=3319.3s
Step 19100/20000: annealing=1.0000 [done], lr=1.61e-05, time=3336.7s
Step 19200/20000: annealing=1.0000 [done], lr=1.48e-05, time=3354.2s
Step 19300/20000: annealing=1.0000 [done], lr=1.37e-05, time=3371.6s
Step 19400/20000: annealing=1.0000 [done], lr=1.27e-05, time=3389.1s
Step 19500/20000: annealing=1.0000 [done], lr=1.19e-05, time=3406.5s
Step 19600/20000: annealing=1.0000 [done], lr=1.12e-05, time=3424.0s
Step 19700/20000: annealing=1.0000 [done], lr=1.07e-05, time=3441.4s
Step 19800/20000: annealing=1.0000 [done], lr=1.03e-05, time=3458.9s
Step 19900/20000: annealing=1.0000 [done], lr=1.01e-05, time=3476.3s
Step 20000/20000: annealing=1.0000 [done], lr=1.00e-05, time=3493.8s

Training completed


======================================================================
Evaluating all temperatures (VFE + observables)...
======================================================================
beta=0.10  F/n=-7.025949±0.000233  E/n=-0.190359±0.000469  |M|=0.061455±0.000172  Cv/n=0.019626
